time;agentIdA;agentIdB;type
0,0000;29;-1;Wall
0,0000;37;-1;Wall
0,0000;44;-1;Wall
0,0200;37;-1;Wall
0,0200;44;-1;Wall
0,0400;44;-1;Wall
0,0600;44;-1;Wall
0,0800;44;-1;Wall
0,1000;44;-1;Wall
0,4400;50;-1;Wall
0,5000;50;-1;Wall
0,5400;50;-1;Wall
0,5800;50;-1;Wall
0,6000;50;-1;Wall
0,6400;50;-1;Wall
1,7200;48;51;Agent
1,7400;48;51;Agent
1,7600;48;51;Agent
1,7800;48;51;Agent
1,8000;48;-1;Wall
1,8000;48;51;Agent
1,8200;48;-1;Wall
1,8200;48;51;Agent
1,9000;63;64;Agent
1,9200;63;64;Agent
1,9400;63;64;Agent
1,9600;63;64;Agent
2,0400;47;51;Agent
2,0600;30;-1;Wall
2,1600;63;-1;Wall
2,1800;63;-1;Wall
2,2000;63;-1;Wall
2,2200;63;-1;Wall
2,2400;63;-1;Wall
2,3800;53;-1;Wall
2,4000;53;-1;Wall
2,4800;8;42;Agent
2,5000;8;42;Agent
2,5200;8;42;Agent
2,5400;8;42;Agent
2,5600;8;42;Agent
2,5800;8;42;Agent
2,5800;38;41;Agent
2,6000;38;41;Agent
2,6800;66;-1;Wall
2,7000;52;53;Agent
2,7000;66;-1;Wall
2,7200;52;53;Agent
2,7200;66;-1;Wall
2,7400;52;53;Agent
2,7400;66;-1;Wall
2,7600;52;53;Agent
2,7600;66;-1;Wall
2,7800;52;53;Agent
2,7800;66;-1;Wall
2,8000;66;-1;Wall
2,8200;66;-1;Wall
2,8400;66;-1;Wall
2,8600;66;-1;Wall
2,8800;66;-1;Wall
2,9000;66;-1;Wall
2,9200;66;-1;Wall
2,9400;66;-1;Wall
2,9600;66;-1;Wall
2,9800;66;-1;Wall
3,0400;66;-1;Wall
3,0600;66;-1;Wall
3,1000;66;-1;Wall
3,1200;66;-1;Wall
3,1400;66;-1;Wall
3,1600;66;-1;Wall
3,4600;30;63;Agent
3,4800;30;63;Agent
3,5000;30;63;Agent
3,5200;30;63;Agent
3,5400;30;63;Agent
3,5400;65;-1;Wall
3,5600;30;63;Agent
3,5800;30;63;Agent
3,5800;65;-1;Wall
3,6000;30;63;Agent
3,6000;65;-1;Wall
3,6400;65;-1;Wall
3,6600;65;-1;Wall
3,6800;65;-1;Wall
3,7200;65;-1;Wall
3,7400;65;-1;Wall
3,7600;65;-1;Wall
3,8800;27;57;Agent
3,9000;27;57;Agent
3,9200;27;57;Agent
4,1800;18;-1;Wall
4,3200;47;51;Agent
4,4600;32;66;Agent
4,4800;32;66;Agent
4,5000;32;66;Agent
4,5200;32;66;Agent
4,7600;12;-1;Wall
4,8800;20;21;Agent
4,9000;20;21;Agent
4,9200;20;21;Agent
5,0200;20;21;Agent
5,0400;2;37;Agent
5,0400;20;21;Agent
5,0600;2;37;Agent
5,0800;2;37;Agent
5,1000;2;37;Agent
5,1000;20;21;Agent
5,1200;2;37;Agent
5,1200;20;21;Agent
5,1400;2;37;Agent
5,1400;20;21;Agent
5,1600;2;37;Agent
5,1600;20;21;Agent
5,1800;20;21;Agent
5,2000;20;21;Agent
5,2200;20;21;Agent
5,2400;20;21;Agent
5,2600;47;51;Agent
5,2800;47;51;Agent
5,3000;47;51;Agent
5,3200;47;51;Agent
5,3400;47;51;Agent
5,3600;47;51;Agent
5,3800;47;51;Agent
5,4000;23;-1;Wall
5,4000;47;51;Agent
5,4200;23;-1;Wall
5,4200;47;51;Agent
5,4400;23;-1;Wall
5,4400;47;51;Agent
5,4600;23;-1;Wall
5,4600;47;51;Agent
5,4800;23;-1;Wall
5,5000;23;-1;Wall
5,5200;23;-1;Wall
5,5400;23;-1;Wall
5,5600;23;-1;Wall
5,5800;23;-1;Wall
5,6000;23;-1;Wall
5,6200;23;-1;Wall
5,6400;6;10;Agent
5,6400;23;-1;Wall
5,6600;6;10;Agent
5,6600;23;-1;Wall
5,6800;6;10;Agent
5,6800;23;-1;Wall
5,7000;6;10;Agent
5,7000;23;-1;Wall
5,7200;6;10;Agent
5,7200;23;-1;Wall
5,7400;23;-1;Wall
5,7600;23;-1;Wall
5,7800;23;-1;Wall
5,8200;23;-1;Wall
5,9800;6;45;Agent
6,0000;6;45;Agent
6,0200;6;45;Agent
6,0400;6;45;Agent
6,0600;6;45;Agent
6,0800;6;45;Agent
6,0800;20;-1;Wall
6,1000;6;45;Agent
6,1000;20;-1;Wall
6,1200;6;45;Agent
6,1200;20;-1;Wall
6,1400;6;45;Agent
6,4000;51;53;Agent
6,7000;61;68;Agent
6,7200;61;68;Agent
6,7400;61;68;Agent
6,7600;61;68;Agent
6,7800;61;68;Agent
6,8000;61;68;Agent
7,0000;50;51;Agent
7,0200;18;22;Agent
7,0200;50;51;Agent
7,0400;50;51;Agent
7,0600;50;51;Agent
7,1600;50;51;Agent
7,1800;50;51;Agent
7,2000;50;51;Agent
7,2200;50;51;Agent
7,2400;20;21;Agent
7,2600;20;21;Agent
7,2600;50;51;Agent
7,2800;20;21;Agent
7,2800;50;51;Agent
7,3000;20;21;Agent
7,3200;20;21;Agent
7,3400;20;21;Agent
7,3400;50;51;Agent
7,3600;20;21;Agent
7,3800;20;21;Agent
7,3800;50;51;Agent
7,4000;20;21;Agent
7,4000;50;51;Agent
7,4200;20;21;Agent
7,4400;20;21;Agent
7,4600;20;21;Agent
7,4600;54;-1;Wall
7,4800;20;21;Agent
7,5000;20;21;Agent
7,5200;20;21;Agent
7,5400;20;21;Agent
7,5600;20;21;Agent
7,5800;20;21;Agent
7,6000;20;21;Agent
7,6200;20;21;Agent
7,6400;20;21;Agent
7,6600;20;21;Agent
7,6800;20;21;Agent
7,7000;20;21;Agent
7,7200;20;21;Agent
7,7400;20;21;Agent
7,7600;20;21;Agent
7,7800;20;21;Agent
7,8000;20;21;Agent
7,8200;20;21;Agent
7,8400;20;21;Agent
7,8400;62;65;Agent
