time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,1415;0,2641
1,860;0,1415;0,2651
1,960;0,1415;0,2652
2,080;0,1415;0,2674
2,200;0,1415;0,2674
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,0000;0,0000
3,000;0,0000;0,0000
3,120;0,0000;0,0000
3,240;0,0000;0,0000
3,360;0,0000;0,0000
3,460;0,0000;0,0000
3,580;0,0000;0,0000
3,700;0,0000;0,0000
3,800;0,1415;0,2670
3,920;0,1415;0,2675
4,040;0,2829;0,5348
4,160;0,2829;0,5350
4,280;0,2829;0,5332
4,380;0,1415;0,2654
4,500;0,0000;0,0000
4,620;0,0000;0,0000
4,740;0,0000;0,0000
4,860;0,2829;0,5032
4,980;0,2829;0,5031
5,100;0,2829;0,5030
5,200;0,2829;0,5034
5,320;0,2829;0,5025
5,440;0,0000;0,0000
5,560;0,0000;0,0000
5,680;0,1415;0,2944
5,800;0,1415;0,2941
5,920;0,1415;0,2945
6,020;0,1415;0,2946
6,140;0,1415;0,2933
6,260;0,0000;0,0000
6,380;0,0000;0,0000
6,500;0,0000;0,0000
6,620;0,1415;0,3139
6,740;0,2829;0,4905
6,840;0,2829;0,4911
6,960;0,2829;0,4910
7,080;0,1415;0,1666
7,200;0,2829;0,3785
7,320;0,2829;0,3793
7,440;0,2829;0,3786
7,560;0,5659;0,9081
7,680;0,4244;0,7748
7,800;0,4244;0,7816
7,920;0,4244;0,7463
8,020;0,4244;0,7895
8,140;0,1415;0,2773
8,260;0,1415;0,2956
8,380;0,1415;0,2971
8,500;0,1415;0,2972
8,620;0,1415;0,2347
8,740;0,1415;0,2347
8,840;0,2829;0,4990
8,960;0,2829;0,4987
9,080;0,4244;0,7206
9,200;0,2829;0,4892
9,320;0,4244;0,7751
9,440;0,2829;0,5032
9,560;0,2829;0,5127
9,660;0,2829;0,5117
9,780;0,1415;0,2863
9,900;0,0000;0,0000
10,020;0,0000;0,0000
10,140;0,0000;0,0000
10,260;0,1415;0,2204
10,360;0,1415;0,2204
10,480;0,1415;0,2204
10,600;0,1415;0,2203
10,720;0,1415;0,2198
10,840;0,1415;0,2204
10,960;0,2829;0,4258
11,080;0,2829;0,4254
11,180;0,2829;0,4259
11,300;0,2829;0,4259
11,420;0,4244;0,6400
11,540;0,5659;0,8645
11,660;0,4244;0,6308
11,780;0,2829;0,4645
11,900;0,2829;0,4876
12,000;0,1415;0,2383
12,120;0,0000;0,0000
12,240;0,1415;0,2924
12,360;0,1415;0,2910
12,480;0,1415;0,2924
12,600;0,1415;0,2925
12,720;0,1415;0,2919
12,820;0,1415;0,1856
12,940;0,1415;0,1856
13,060;0,1415;0,1855
13,180;0,1415;0,1856
13,300;0,2829;0,4102
13,420;0,2829;0,4101
13,540;0,2829;0,4103
13,640;0,1415;0,2244
13,760;0,1415;0,2246
13,880;0,2829;0,4733
14,000;0,1415;0,2490
14,120;0,1415;0,2490
14,240;0,1415;0,2488
14,340;0,1415;0,2482
14,460;0,0000;0,0000
14,580;0,0000;0,0000
14,700;0,0000;0,0000
14,820;0,0000;0,0000
14,940;0,0000;0,0000
15,060;0,1415;0,2663
15,160;0,1415;0,2661
15,280;0,1415;0,2662
15,400;0,2829;0,5985
15,520;0,2829;0,5996
15,640;0,2829;0,5995
15,760;0,1415;0,3332
15,880;0,0000;0,0000
15,980;0,0000;0,0000
16,100;0,0000;0,0000
16,200;0,0000;0,0000
16,320;0,0000;0,0000
16,420;0,0000;0,0000
16,520;0,0000;0,0000
16,640;0,0000;0,0000
16,740;0,0000;0,0000
16,840;0,0000;0,0000
16,940;0,0000;0,0000
17,060;0,0000;0,0000
17,160;0,0000;0,0000
17,260;0,0000;0,0000
17,380;0,0000;0,0000
17,480;0,0000;0,0000
17,580;0,0000;0,0000
17,680;0,0000;0,0000
17,800;0,0000;0,0000
17,900;0,0000;0,0000
18,000;0,0000;0,0000
18,120;0,0000;0,0000
18,220;0,0000;0,0000
18,320;0,0000;0,0000
18,420;0,1415;0,2345
18,540;0,1415;0,2345
18,640;0,1415;0,2344
18,740;0,1415;0,2343
18,860;0,2829;0,5062
18,960;0,2829;0,5053
19,060;0,2829;0,5076
19,160;0,1415;0,2731
19,280;0,4244;0,6647
19,380;0,4244;0,6329
19,480;0,4244;0,6689
19,600;0,4244;0,6715
19,700;0,4244;0,6716
19,800;0,2829;0,3745
19,900;0,4244;0,5421
20,020;0,2829;0,3077
20,120;0,2829;0,3081
20,220;0,2829;0,3074
20,340;0,2829;0,3090
20,440;0,1415;0,1687
20,540;0,1415;0,1685
20,660;0,1415;0,1685
20,760;0,1415;0,1680
20,860;0,0000;0,0000
20,960;0,0000;0,0000
21,080;0,0000;0,0000
21,180;0,0000;0,0000
21,280;0,0000;0,0000
21,400;0,0000;0,0000
21,500;0,2829;0,4944
21,600;0,4244;0,7380
21,700;0,4244;0,7337
21,820;0,4244;0,7378
21,920;0,4244;0,7378
22,020;0,2829;0,4467
22,140;0,2829;0,4399
22,240;0,1415;0,2504
22,340;0,1415;0,2709
22,440;0,1415;0,2916
22,560;0,1415;0,3076
22,660;0,0000;0,0000
22,760;0,0000;0,0000
22,880;0,0000;0,0000
22,980;0,0000;0,0000
23,080;0,0000;0,0000
23,180;0,1415;0,1873
23,300;0,1415;0,1873
23,400;0,1415;0,1869
23,500;0,1415;0,1871
23,620;0,1415;0,1873
23,720;0,1415;0,1873
23,820;0,1415;0,1868
23,920;0,1415;0,1870
24,040;0,0000;0,0000
24,140;0,0000;0,0000
24,240;0,0000;0,0000
24,360;0,0000;0,0000
24,460;0,0000;0,0000
24,560;0,0000;0,0000
24,680;0,1415;0,1872
24,780;0,1415;0,1871
24,880;0,1415;0,1876
24,980;0,1415;0,1876
25,100;0,1415;0,1876
25,200;0,1415;0,1876
25,300;0,2829;0,3941
25,420;0,2829;0,3932
25,520;0,2829;0,3844
25,620;0,2829;0,3887
25,720;0,2829;0,3891
25,840;0,4244;0,6262
25,940;0,4244;0,6369
26,040;0,4244;0,6068
26,160;0,4244;0,6451
26,260;0,4244;0,6646
26,360;0,2829;0,3902
26,460;0,2829;0,4092
26,580;0,2829;0,4358
26,680;0,2829;0,4377
26,780;0,1415;0,1991
26,900;0,1415;0,1989
27,000;0,1415;0,1992
