time;density;speed
8,660;0,9549;0,8803
8,660;0,6366;1,3205
9,160;0,9549;1,4053
9,160;0,9549;1,4053
9,160;0,9549;1,4053
9,660;0,9549;1,4344
9,660;1,2732;0,6082
9,660;1,2732;0,9753
9,660;0,9549;1,3307
9,660;0,9549;0,9645
10,180;1,5915;0,9782
10,180;1,9099;1,1485
10,180;0,6366;1,1808
10,180;1,2732;1,3073
10,180;1,5915;0,7058
10,180;1,2732;1,1784
10,180;0,9549;1,2866
10,680;1,9099;0,8521
10,680;1,9099;1,0758
10,680;1,2732;0,8248
10,680;1,5915;1,1606
10,680;2,2282;1,0287
10,680;1,9099;1,0758
10,680;1,5915;1,1573
10,680;1,5915;0,7935
11,180;1,9099;1,0122
11,180;1,2732;1,3538
11,180;1,9099;0,7995
11,180;2,2282;1,0362
11,180;1,9099;1,2274
11,180;1,5915;1,2675
11,180;1,9099;0,7995
11,180;1,5915;0,9593
11,700;1,5915;0,9284
11,700;1,9099;0,7107
11,700;1,5915;1,0201
11,700;1,9099;1,2109
11,700;2,2282;0,3728
11,700;1,9099;0,4349
11,700;1,9099;0,5306
12,200;1,5915;1,0507
12,200;1,9099;1,0099
12,200;1,2732;0,9871
12,200;2,5465;0,7721
12,200;2,2282;0,9573
12,200;0,9549;1,2520
12,200;1,2732;0,7009
12,200;1,9099;0,7513
12,200;2,2282;0,6440
12,200;0,6366;1,6159
12,720;2,2282;1,1457
12,720;2,2282;0,8777
12,720;2,5465;1,1048
12,720;1,5915;1,2087
12,720;1,5915;0,9787
12,720;1,9099;0,9725
12,720;2,2282;0,6917
12,720;1,9099;1,1169
12,720;1,9099;0,7073
13,220;1,5915;1,0616
13,220;1,5915;1,0202
13,220;1,9099;1,0619
13,220;1,9099;0,7253
13,220;2,2282;0,8933
13,220;2,8648;1,0380
13,220;2,8648;1,1195
13,220;2,8648;0,8019
13,220;1,2732;0,8431
13,720;1,9099;1,0498
13,720;1,5915;1,1986
13,720;1,9099;0,9114
13,720;1,5915;1,2343
13,720;2,2282;1,3553
13,720;2,2282;1,1779
13,720;1,2732;0,8165
13,720;1,5915;0,9961
14,240;1,5915;1,0408
14,240;1,9099;0,8746
14,240;1,2732;0,8446
14,240;1,2732;0,8058
14,240;1,2732;0,8446
14,240;1,5915;1,1146
14,740;1,9099;1,1273
14,740;1,9099;1,1462
14,740;1,5915;1,1268
14,740;1,5915;1,1118
14,740;0,9549;1,2530
14,740;1,5915;0,9849
14,740;1,5915;1,1268
15,240;1,9099;1,1468
15,240;0,9549;1,1160
15,240;1,2732;1,1666
15,240;0,9549;1,1160
15,240;1,2732;0,8069
15,240;1,5915;1,1620
15,760;1,2732;0,8168
15,760;0,9549;1,0891
15,760;1,2732;0,8168
