time;density;speed
0,520;3,8197;0,6750
0,520;4,4563;0,7831
0,520;4,4563;0,4855
0,520;3,1831;0,9844
0,520;3,5014;0,8935
0,520;2,8648;1,3986
0,520;1,5915;1,0880
0,520;1,9099;1,0595
0,520;3,8197;0,7651
1,040;3,5014;0,7042
1,040;3,5014;0,9515
1,040;4,1380;0,4974
1,040;2,5465;0,9874
1,040;3,5014;0,3518
1,040;2,5465;0,7182
1,040;3,8197;0,8048
1,040;3,5014;0,4841
1,040;3,5014;0,8641
1,040;3,5014;0,5739
1,560;4,7746;0,5371
1,560;4,7746;0,4255
1,560;3,8197;0,5443
1,560;3,5014;0,3780
1,560;3,1831;0,6484
1,560;4,1380;0,4523
1,560;3,8197;0,2683
1,560;4,1380;0,3141
1,560;4,1380;0,3151
1,560;5,0930;0,4487
1,560;5,0930;0,3989
2,080;4,1380;0,1225
2,080;2,8648;0,7281
2,080;3,5014;0,4776
2,080;3,1831;0,3151
2,080;2,8648;0,6755
2,080;3,8197;0,2358
2,080;3,8197;0,1914
2,080;4,4563;0,2688
2,080;4,4563;0,3378
2,080;3,8197;0,6273
2,080;4,4563;0,4505
2,600;4,1380;0,2055
2,600;3,5014;0,3503
2,600;3,5014;0,4630
2,600;3,8197;0,2870
2,600;5,0930;0,3493
2,600;5,0930;0,4268
2,600;4,7746;0,3413
2,600;4,4563;0,4613
2,600;3,8197;0,5311
2,600;4,1380;0,3043
3,120;4,7746;0,2151
3,120;2,8648;0,6011
3,120;3,8197;0,3526
3,120;4,7746;0,3712
3,120;5,0930;0,2601
3,120;5,4113;0,3833
3,120;4,7746;0,3528
3,120;4,4563;0,4177
3,120;4,4563;0,4941
3,120;5,4113;0,2279
3,120;5,0930;0,2384
3,640;5,4113;0,4132
3,640;2,8648;0,2813
3,640;3,5014;0,5744
3,640;4,7746;0,5401
3,640;5,7296;0,4283
3,640;4,4563;0,6185
3,640;4,7746;0,3973
3,640;5,4113;0,4535
3,640;3,5014;0,5268
3,640;5,7296;0,5035
3,640;4,7746;0,4715
3,640;4,7746;0,4077
3,640;5,0930;0,3723
4,160;5,4113;0,2816
4,160;3,5014;0,4050
4,160;3,8197;0,5075
4,160;5,4113;0,3891
4,160;4,1380;0,2981
4,160;4,7746;0,4644
4,160;3,5014;0,6015
4,160;4,7746;0,5147
4,160;5,4113;0,3979
4,160;4,7746;0,2016
4,160;4,7746;0,5022
4,160;5,4113;0,2986
4,160;4,7746;0,2776
4,660;4,7746;0,3636
4,660;3,5014;0,6146
4,660;3,5014;0,4253
4,660;5,4113;0,3764
4,660;4,7746;0,4245
4,660;4,7746;0,4662
4,660;3,5014;0,5851
4,660;4,1380;0,6045
4,660;4,7746;0,2281
4,660;4,4563;0,5636
4,660;5,0930;0,5069
4,660;4,1380;0,2198
4,660;4,7746;0,3485
5,180;5,0930;0,2846
5,180;3,5014;0,4458
