time;agentId;headwayDistance;headwayVelocity
7,4400;447;0,8856;0,0000
7,7000;580;0,8378;1,5859
7,7000;447;0,8378;0,0000
7,9600;580;0,7949;1,5907
7,9600;447;0,7949;1,7541
8,2200;580;0,7595;1,6020
8,2200;447;0,7595;1,7425
8,4800;580;0,7340;1,6124
8,4800;447;0,7340;1,7320
8,7400;580;0,7193;1,6176
9,0000;450;0,4413;0,0000
9,0000;258;0,4413;1,3066
9,2600;450;0,5150;1,7992
9,2600;258;0,6443;0,0000
9,2600;154;0,5150;1,6849
9,5200;450;0,5128;1,1382
9,5200;258;0,4160;0,0000
9,5200;457;0,6717;0,0000
9,5200;154;0,5128;1,6911
9,7800;450;0,5471;1,1875
9,7800;258;0,5338;0,0000
9,7800;439;0,5165;1,1232
9,7800;457;0,5165;1,0730
9,7800;154;0,5471;1,4557
9,7800;460;1,0041;0,0000
10,0400;450;0,5124;1,1734
10,0400;258;0,4729;0,8393
10,0400;439;0,4729;1,0053
10,0400;457;0,5899;0,8393
10,0400;154;0,5124;1,4955
10,0400;460;1,0159;1,1734
10,0400;574;0,5133;1,0053
10,3000;258;0,4843;0,8856
10,3000;439;0,4843;1,0896
10,3000;457;0,4577;1,0782
10,3000;154;0,4577;1,1433
10,3000;460;0,8946;1,0782
10,3000;574;0,6122;1,0896
10,5600;258;0,5013;0,8603
10,5600;192;0,4705;1,1770
10,5600;439;0,5013;0,8920
10,5600;457;0,5657;1,3544
10,5600;154;0,5657;0,8082
10,5600;578;0,6315;0,0000
10,5600;460;0,6826;1,3544
10,5600;574;0,4705;1,0362
10,8200;258;0,4749;0,8999
10,8200;192;0,4800;1,5089
10,8200;439;0,4749;0,7742
10,8200;578;0,6144;0,0000
10,8200;460;0,6633;1,4672
10,8200;574;0,5019;1,1404
10,8200;499;0,4800;1,1404
11,0800;258;0,4871;0,9756
11,0800;192;0,5160;0,6462
11,0800;439;0,4871;0,6432
11,0800;578;0,5791;1,2647
11,0800;460;0,6381;0,8082
11,0800;574;0,4917;0,0000
11,0800;94;0,5791;1,2262
11,3400;258;0,4501;0,8954
11,3400;192;0,5023;0,7629
11,3400;439;0,4501;0,7629
11,3400;578;0,4625;0,7629
11,3400;574;0,5094;0,9989
11,3400;94;0,5123;1,1040
11,3400;286;0,5635;0,8764
11,3400;130;0,5626;0,0000
11,3400;303;0,5942;1,3508
11,6000;258;0,4533;1,0416
11,6000;192;0,5307;0,9532
11,6000;578;0,4874;1,1517
11,6000;574;0,5235;0,9532
11,6000;94;0,4874;0,9532
11,6000;286;0,5284;0,7763
11,6000;130;0,5409;1,1517
11,6000;303;0,5834;1,1517
11,6000;404;0,5494;1,3585
11,8600;258;0,4562;1,0416
11,8600;192;0,4968;1,0115
11,8600;578;0,4968;1,1380
11,8600;574;0,5633;1,1380
11,8600;94;0,4853;0,9323
11,8600;286;0,4168;0,9323
11,8600;130;0,4168;0,5285
11,8600;303;0,5917;0,9386
11,8600;404;0,3984;0,0000
12,1200;258;0,4858;1,0416
12,1200;578;0,4931;1,1379
12,1200;574;0,4893;1,4048
12,1200;94;0,4447;0,7732
12,1200;286;0,4618;0,7732
12,1200;130;0,4176;1,2604
12,1200;303;0,5364;0,5502
12,1200;404;0,4176;0,7732
12,1200;454;0,4390;0,0000
12,1200;612;0,4893;1,4930
12,1200;215;0,5050;1,1785
12,3800;578;0,4426;1,1380
12,3800;94;0,4684;1,2312
12,3800;286;0,4804;0,9910
12,3800;130;0,4333;0,9160
12,3800;303;0,4727;0,6037
12,3800;404;0,4333;0,9910
12,3800;454;0,4481;0,9160
12,3800;612;0,4871;1,3623
12,3800;215;0,6224;0,0000
12,6400;94;0,4557;0,9354
12,6400;286;0,4547;1,0486
12,6400;130;0,4424;1,0901
12,6400;303;0,4557;1,2030
12,6400;404;0,4424;1,0486
12,6400;454;0,5204;1,0901
12,6400;455;0,4819;1,4144
12,6400;215;0,5504;0,0000
12,6400;599;0,4819;0,0000
12,9000;286;0,4904;1,1201
12,9000;130;0,4907;1,0253
12,9000;404;0,4907;1,3850
12,9000;454;0,4915;0,9690
12,9000;455;0,4679;0,9690
12,9000;215;0,4904;0,6664
12,9000;367;1,0790;0,9690
12,9000;599;0,4679;0,4818
12,9000;527;0,5307;1,1201
13,1600;286;0,5190;1,4452
13,1600;130;0,5190;1,1142
13,1600;404;0,4368;0,7374
13,1600;454;0,5324;0,6773
13,1600;455;0,5371;0,6773
13,1600;215;0,4368;1,3155
13,1600;367;0,6425;1,2535
13,1600;124;0,6942;1,1093
13,1600;599;0,5324;1,2535
13,1600;527;0,4580;0,7374
13,4200;404;0,4802;1,0444
13,4200;454;0,4609;0,8944
13,4200;455;0,4520;0,8051
13,4200;215;0,4802;1,2918
13,4200;367;0,4609;1,0143
13,4200;124;0,6651;0,9598
13,4200;599;0,4520;0,6502
13,4200;527;0,5160;1,0444
13,6800;404;0,4775;1,1015
13,6800;454;0,5013;0,9194
13,6800;455;0,5049;0,9426
13,6800;215;0,4775;1,1341
13,6800;367;0,5317;1,0193
13,6800;124;0,5657;0,9194
13,6800;599;0,4583;0,9194
13,6800;527;0,4583;0,9426
13,9400;454;0,4858;0,7383
13,9400;455;0,5036;0,7597
13,9400;215;0,4791;1,1025
13,9400;124;0,4838;1,0732
13,9400;599;0,4852;1,0732
13,9400;383;0,4955;1,0414
13,9400;527;0,4838;1,0986
13,9400;514;0,4955;1,3835
14,2000;455;0,4345;0,9515
14,2000;215;0,4740;1,1025
14,2000;124;0,5763;1,3825
14,2000;599;0,4345;1,1573
14,2000;383;0,4799;1,1573
14,2000;527;0,4808;0,9515
14,2000;514;0,4637;0,0000
14,4600;455;0,4704;1,2939
14,4600;124;0,6255;0,9688
14,4600;599;0,4704;0,9851
14,4600;383;0,4939;0,9851
14,4600;527;0,4837;1,2830
14,4600;514;0,3793;1,1140
14,4600;451;0,3793;0,6840
14,4600;205;0,4768;0,6840
14,4600;364;0,8096;0,7383
14,4600;119;0,5977;1,1491
14,7200;455;0,4801;1,3615
14,7200;599;0,3984;1,0038
14,7200;383;0,5023;1,0765
14,7200;514;0,4469;0,6243
14,7200;451;0,5024;0,8329
14,7200;205;0,4469;0,8329
14,7200;364;0,6513;0,7383
14,7200;119;0,5941;0,6243
14,9800;455;0,5053;1,0219
14,9800;599;0,4775;1,0038
14,9800;383;0,4574;1,3610
14,9800;514;0,4629;0,6167
14,9800;451;0,4629;0,8795
14,9800;205;0,5578;0,8795
14,9800;364;0,5493;1,1193
14,9800;119;0,4574;0,9786
15,2400;455;0,4871;0,7383
15,2400;383;0,4927;1,2111
15,2400;514;0,4782;0,4897
15,2400;451;0,4782;0,8917
15,2400;205;0,5403;0,8917
15,2400;364;0,4969;0,8238
15,2400;119;0,4927;0,8238
15,5000;455;0,5546;0,7383
15,5000;383;0,4717;1,1723
15,5000;514;0,4976;0,5090
15,5000;451;0,4976;1,0158
15,5000;205;0,5307;1,0158
15,5000;364;0,5963;1,0158
15,7600;383;0,5114;1,1723
15,7600;514;0,4797;0,8687
15,7600;451;0,5465;0,8145
15,7600;205;0,5465;0,6721
15,7600;364;0,4797;1,0572
15,7600;376;0,6854;0,8145
16,0200;514;0,5820;1,2307
16,0200;451;0,4656;0,9186
16,0200;205;0,4656;0,6373
16,0200;364;0,4799;0,9522
16,0200;376;0,5436;0,9186
16,2800;514;0,6517;1,4688
16,2800;451;0,5576;0,9869
16,2800;205;0,5526;0,9869
16,2800;364;0,7033;1,4688
16,2800;376;0,5526;1,4688
16,2800;582;0,6198;0,0000
16,2800;586;0,6195;0,0000
16,5400;451;0,4852;1,0319
16,5400;205;0,6533;1,2002
16,5400;376;0,4852;0,6119
16,5400;582;0,6345;0,0000
16,5400;586;0,6275;1,4171
16,5400;368;0,6275;1,2446
16,8000;451;0,6219;1,4303
