time;density;specific_flow
4,580;0,0000;0,0000
4,700;0,0000;0,0000
4,820;0,0000;0,0000
4,940;0,0000;0,0000
5,060;0,0000;0,0000
5,180;0,0000;0,0000
5,300;0,0000;0,0000
5,420;0,0000;0,0000
5,540;0,0000;0,0000
5,660;0,0000;0,0000
5,780;0,0000;0,0000
5,900;0,0000;0,0000
6,000;0,0000;0,0000
6,120;0,0000;0,0000
6,240;0,0000;0,0000
6,360;0,0000;0,0000
6,480;0,0000;0,0000
6,600;0,0000;0,0000
6,720;0,0000;0,0000
6,820;0,0000;0,0000
6,940;0,0000;0,0000
7,060;0,0000;0,0000
7,180;0,0000;0,0000
7,300;0,0000;0,0000
7,420;0,0000;0,0000
7,540;0,0000;0,0000
7,640;0,0000;0,0000
7,760;0,0000;0,0000
7,880;0,0000;0,0000
8,000;0,0000;0,0000
8,100;0,0000;0,0000
8,220;0,0000;0,0000
8,340;0,0000;0,0000
8,460;0,0000;0,0000
8,580;0,0000;0,0000
8,700;0,0000;0,0000
8,800;0,0000;0,0000
8,920;0,0000;0,0000
9,040;0,0000;0,0000
9,160;0,0000;0,0000
9,280;0,0000;0,0000
9,400;0,0000;0,0000
9,520;0,0000;0,0000
9,620;0,0000;0,0000
9,740;0,0000;0,0000
9,860;0,0398;0,0644
9,980;0,0398;0,0644
10,100;0,0796;0,1327
10,220;0,0796;0,1327
10,340;0,0796;0,1327
10,440;0,0796;0,1327
10,560;0,0796;0,1327
10,680;0,0796;0,1327
10,800;0,0796;0,1327
10,920;0,0398;0,0683
11,040;0,0000;0,0000
11,140;0,0000;0,0000
11,260;0,0000;0,0000
11,380;0,0000;0,0000
11,500;0,0000;0,0000
11,620;0,0000;0,0000
11,740;0,0000;0,0000
11,860;0,0398;0,0584
11,960;0,0398;0,0584
12,080;0,0398;0,0584
12,200;0,0398;0,0584
12,320;0,0398;0,0584
12,440;0,0398;0,0584
12,560;0,0398;0,0584
12,680;0,0398;0,0673
12,780;0,0398;0,0673
12,900;0,0398;0,0673
13,020;0,0398;0,0673
13,140;0,0796;0,1191
13,260;0,0796;0,1191
13,380;0,0796;0,1191
13,500;0,0796;0,1191
13,600;0,1194;0,1829
13,720;0,1592;0,2423
13,840;0,1194;0,1750
13,960;0,0796;0,1232
14,080;0,1194;0,1472
14,200;0,1194;0,1472
14,320;0,1194;0,1472
14,420;0,1194;0,1324
14,540;0,1592;0,1739
14,660;0,1989;0,2266
14,780;0,1989;0,2266
14,900;0,1592;0,1672
15,020;0,1989;0,2194
15,120;0,1989;0,2194
15,240;0,1989;0,2194
15,360;0,1592;0,1954
15,480;0,1592;0,1954
15,600;0,1592;0,2050
15,720;0,1194;0,1522
15,840;0,0796;0,1033
15,940;0,0796;0,1033
16,040;0,0796;0,1033
16,160;0,1194;0,1478
16,260;0,1592;0,2050
16,360;0,1592;0,2050
16,480;0,1592;0,2050
16,580;0,1989;0,2329
16,680;0,1989;0,2329
16,780;0,1989;0,2329
16,900;0,2387;0,2811
17,000;0,1989;0,2301
17,100;0,1989;0,2301
17,220;0,1592;0,1915
17,320;0,1592;0,1915
17,420;0,1592;0,1712
17,520;0,1194;0,1140
17,640;0,1194;0,1140
17,740;0,0796;0,0861
17,840;0,0796;0,0861
17,960;0,1194;0,1181
18,060;0,0796;0,0700
18,160;0,0796;0,0700
18,280;0,1194;0,1111
18,380;0,1194;0,1111
18,480;0,1592;0,1405
18,580;0,1592;0,1503
18,700;0,1989;0,2015
18,800;0,1989;0,2015
18,900;0,1989;0,2015
19,020;0,1989;0,2015
19,120;0,2387;0,2557
19,220;0,2387;0,2636
19,320;0,3183;0,3749
19,440;0,3581;0,4216
19,540;0,3979;0,4719
19,640;0,3979;0,4719
19,760;0,4377;0,5174
19,860;0,4775;0,5825
19,960;0,3979;0,4936
20,060;0,3979;0,4936
20,180;0,3979;0,4936
20,280;0,3581;0,4425
20,380;0,2785;0,3325
20,500;0,2785;0,3229
20,600;0,2785;0,3213
20,700;0,2785;0,3213
20,800;0,2387;0,2747
20,920;0,2387;0,2540
21,020;0,1989;0,2246
21,120;0,1989;0,2246
21,240;0,1194;0,1288
21,340;0,1194;0,1288
21,440;0,1592;0,1840
21,540;0,1592;0,1840
21,660;0,1592;0,1840
21,760;0,1194;0,1380
21,860;0,1592;0,1939
21,980;0,1592;0,1939
22,080;0,1592;0,1939
22,180;0,1592;0,1939
22,280;0,1592;0,1939
22,400;0,1194;0,1726
22,500;0,1194;0,1726
22,600;0,1592;0,2299
22,720;0,1592;0,2299
22,820;0,2387;0,3203
22,920;0,2785;0,3642
23,040;0,2785;0,3642
23,140;0,2785;0,3642
23,240;0,2785;0,3642
23,340;0,2387;0,3083
23,460;0,1989;0,2510
23,560;0,1989;0,2510
23,660;0,1989;0,2510
23,780;0,1194;0,1327
23,880;0,1194;0,1459
23,980;0,1194;0,1430
24,080;0,1592;0,2153
24,200;0,1592;0,2153
24,300;0,1989;0,2902
24,400;0,1989;0,2902
24,520;0,1989;0,2902
24,620;0,1592;0,2542
24,720;0,1592;0,2542
24,820;0,1989;0,3108
24,940;0,2785;0,4084
25,040;0,2785;0,4084
25,140;0,2387;0,3514
25,260;0,2387;0,3303
25,360;0,2785;0,3854
25,460;0,2387;0,3105
25,560;0,1989;0,2605
25,680;0,1989;0,2605
25,780;0,1989;0,2605
25,880;0,2387;0,3205
26,000;0,2387;0,3205
26,100;0,2785;0,3709
26,200;0,2387;0,3090
26,300;0,2387;0,3090
26,420;0,1592;0,2218
26,520;0,1592;0,2218
26,620;0,1592;0,2218
26,740;0,1194;0,1667
26,840;0,1194;0,1640
26,940;0,1592;0,2223
27,060;0,1592;0,2223
27,160;0,1592;0,2223
27,260;0,1592;0,2223
27,360;0,1989;0,2843
27,480;0,1194;0,1776
27,580;0,1194;0,1776
27,680;0,1194;0,1776
27,800;0,1989;0,2708
27,900;0,1989;0,2708
28,000;0,1989;0,2708
28,100;0,1989;0,2708
28,220;0,1592;0,2135
28,320;0,2387;0,3033
28,420;0,1989;0,2450
28,540;0,1592;0,1829
28,640;0,1592;0,1829
28,740;0,1592;0,1829
28,840;0,1989;0,2284
28,960;0,1592;0,1829
29,060;0,1989;0,1829
29,160;0,1989;0,1829
29,280;0,1989;0,1829
29,380;0,1194;0,0946
29,480;0,1194;0,0946
29,580;0,0796;0,0455
29,700;0,1194;0,1124
29,800;0,1592;0,1571
29,900;0,1592;0,1571
30,020;0,1592;0,1554
30,120;0,1194;0,1554
30,220;0,1194;0,1554
30,320;0,1194;0,1554
30,440;0,1194;0,1554
30,540;0,1194;0,1554
30,640;0,1194;0,1554
30,760;0,1989;0,2522
30,860;0,1989;0,2522
30,960;0,1989;0,2522
31,060;0,2387;0,2955
31,180;0,3183;0,3830
31,280;0,3183;0,3830
31,380;0,3183;0,3830
31,500;0,2785;0,3383
31,600;0,2387;0,2945
31,700;0,2785;0,3267
31,820;0,2387;0,2462
31,920;0,2387;0,2462
32,020;0,1592;0,1630
32,140;0,1194;0,1197
32,240;0,0796;0,0779
32,360;0,0796;0,0779
32,480;0,1194;0,1168
32,600;0,1592;0,1676
32,700;0,1592;0,1676
32,820;0,1989;0,2167
32,940;0,2785;0,3156
33,040;0,2387;0,2834
33,160;0,1989;0,2377
33,280;0,1989;0,2377
33,380;0,1989;0,2377
33,500;0,1989;0,2377
33,620;0,2387;0,2664
33,720;0,2785;0,3083
33,840;0,2387;0,2575
33,960;0,2387;0,2575
34,080;0,2785;0,3048
34,180;0,1989;0,2187
34,300;0,2387;0,2700
34,420;0,1989;0,2183
34,520;0,2387;0,2735
34,640;0,1989;0,2313
34,760;0,1989;0,2313
34,860;0,1592;0,1957
34,980;0,2387;0,2614
35,100;0,2785;0,3004
35,200;0,2387;0,2531
35,320;0,1989;0,2112
35,440;0,1989;0,2139
35,560;0,1989;0,2139
35,660;0,1592;0,1587
35,780;0,2387;0,2695
35,900;0,2387;0,2695
36,000;0,1989;0,2428
36,120;0,1989;0,2428
36,240;0,2387;0,3086
36,340;0,2387;0,3086
36,460;0,2785;0,3670
36,580;0,3183;0,3964
36,680;0,3183;0,3964
36,800;0,2785;0,3628
36,920;0,2387;0,3182
37,040;0,2387;0,3182
37,140;0,2387;0,3182
37,260;0,2387;0,3182
37,380;0,2387;0,3182
37,480;0,1989;0,1967
37,600;0,1194;0,1090
37,720;0,1592;0,1588
37,820;0,1592;0,1588
37,940;0,1592;0,1584
38,060;0,1592;0,1584
38,180;0,1592;0,1584
38,280;0,1592;0,1591
38,400;0,1592;0,1591
38,520;0,2387;0,2450
38,620;0,2785;0,2815
38,740;0,3183;0,3198
38,860;0,3183;0,3575
38,960;0,3581;0,4202
