time;density;specific_flow
0,120;1,2732;0,1291
0,240;2,5465;1,6155
0,360;2,5465;2,7232
0,480;2,5465;3,5859
0,600;3,8197;6,3665
0,720;5,0930;6,9870
0,840;3,8197;5,1649
0,960;3,8197;5,0564
1,080;5,0930;4,7994
1,180;5,0930;3,5937
1,300;5,0930;3,4045
1,420;6,3662;2,1503
1,520;5,0930;3,2735
1,640;5,0930;3,9016
1,740;3,8197;2,1709
1,860;5,0930;3,9628
1,960;3,8197;1,5029
2,080;5,0930;3,2584
2,200;5,0930;3,6617
2,320;5,0930;3,1844
2,440;5,0930;1,8521
2,560;6,3662;4,2960
2,660;7,6394;5,5272
2,780;6,3662;3,3795
2,900;6,3662;2,3892
3,000;6,3662;5,6227
3,120;5,0930;2,6554
3,240;7,6394;6,1785
3,360;7,6394;5,6180
3,460;7,6394;5,0023
3,580;5,0930;4,2022
3,700;5,0930;2,8854
3,800;3,8197;2,9107
3,920;6,3662;4,7869
4,040;5,0930;3,4285
4,160;6,3662;5,5757
4,280;5,0930;4,9013
4,380;5,0930;3,6530
4,500;6,3662;3,8073
4,620;3,8197;2,2139
4,740;5,0930;4,2474
4,860;5,0930;4,2169
4,980;7,6394;4,4538
5,100;7,6394;6,5768
5,200;7,6394;5,3747
5,320;7,6394;4,8304
5,440;7,6394;3,7461
5,560;6,3662;2,6489
5,680;6,3662;4,4038
5,800;6,3662;2,7195
5,920;6,3662;4,7074
6,020;5,0930;4,5273
6,140;6,3662;6,4980
6,260;3,8197;3,6610
6,380;5,0930;4,9730
6,500;5,0930;4,5632
6,620;3,8197;2,5394
6,740;7,6394;4,9317
6,840;6,3662;2,7123
6,960;7,6394;3,4135
7,080;7,6394;4,3316
7,200;6,3662;4,3464
7,320;5,0930;1,9010
7,440;5,0930;1,0358
7,560;5,0930;1,6963
7,680;5,0930;2,3755
7,800;3,8197;1,3958
7,920;3,8197;2,9080
8,020;5,0930;4,0273
8,140;5,0930;4,6524
8,260;3,8197;2,7819
8,380;3,8197;3,3347
8,500;5,0930;5,3009
8,620;6,3662;5,2105
8,740;6,3662;4,7458
8,840;6,3662;4,4816
8,960;6,3662;4,3133
9,080;5,0930;3,5818
9,200;3,8197;1,7327
9,320;5,0930;3,4923
9,440;6,3662;3,7777
9,560;5,0930;2,7451
9,660;5,0930;4,0820
9,780;5,0930;5,1533
9,900;5,0930;4,5626
10,020;2,5465;1,2989
10,140;5,0930;3,2434
10,260;6,3662;3,3537
10,360;7,6394;4,4037
10,480;6,3662;3,4998
10,600;5,0930;3,8817
10,720;6,3662;3,6854
10,840;6,3662;2,0974
10,960;6,3662;1,2234
11,080;5,0930;0,4922
11,180;5,0930;0,9905
11,300;5,0930;1,2664
11,420;5,0930;1,6467
11,540;5,0930;1,7217
11,660;6,3662;3,7764
11,780;5,0930;2,7946
11,900;6,3662;2,5146
12,000;6,3662;3,0925
12,120;6,3662;3,2743
12,240;5,0930;2,5645
12,360;7,6394;3,0798
12,480;7,6394;3,7423
12,600;6,3662;4,1085
12,720;5,0930;2,9152
12,820;5,0930;3,2473
12,940;5,0930;3,6933
13,060;5,0930;3,0946
13,180;5,0930;2,9674
13,300;6,3662;3,8595
13,420;5,0930;3,0927
13,540;6,3662;2,3145
13,640;6,3662;1,7273
13,760;7,6394;2,8640
13,880;6,3662;2,7524
14,000;6,3662;4,0129
14,120;5,0930;2,0322
14,240;5,0930;2,0292
14,340;6,3662;3,8784
14,460;6,3662;3,6007
14,580;6,3662;3,5338
14,700;7,6394;3,7288
14,820;6,3662;3,1880
14,940;5,0930;2,8514
15,060;5,0930;2,3065
15,160;5,0930;2,7551
15,280;3,8197;1,7020
15,400;3,8197;1,2100
15,520;3,8197;1,6327
15,640;3,8197;1,5076
15,760;5,0930;3,0629
15,880;6,3662;4,0399
15,980;6,3662;4,7639
16,100;5,0930;2,8236
16,200;5,0930;3,0773
16,320;6,3662;3,7935
16,420;5,0930;1,5628
16,520;6,3662;2,7293
16,640;5,0930;3,9143
16,740;5,0930;4,3418
16,840;3,8197;3,0956
16,940;6,3662;4,3790
17,060;6,3662;4,0607
17,160;5,0930;2,6212
17,260;5,0930;2,9133
17,380;5,0930;3,2754
17,480;5,0930;2,3560
