agentId;time;posX;posZ;speed
447;7,5400;0,8682;0,6959;1,5299
447;7,6400;0,7177;0,7004;1,5055
447;7,7600;0,5371;0,7059;1,5054
447;7,8800;0,3566;0,7113;1,5054
580;8,0000;0,9032;1,3307;1,6212
447;8,0000;0,1760;0,7166;1,5055
580;8,1000;0,7418;1,3254;1,6152
447;8,1000;0,0255;0,7211;1,5056
580;8,2200;0,5481;1,3192;1,6145
447;8,2200;-0,1551;0,7264;1,5058
580;8,3400;0,3546;1,3129;1,6137
447;8,3400;-0,3358;0,7316;1,5061
580;8,4600;0,1612;1,3068;1,6128
447;8,4600;-0,5165;0,7367;1,5065
580;8,5800;-0,0322;1,3007;1,6117
447;8,5800;-0,6973;0,7417;1,5071
580;8,7000;-0,2253;1,2946;1,6104
447;8,7000;-0,8782;0,7466;1,5079
258;8,7000;0,9636;1,4320;1,6173
580;8,8000;-0,3861;1,2897;1,6091
450;8,8000;0,4899;1,9644;1,3197
258;8,8000;0,7980;1,4247;1,6576
580;8,9200;-0,5790;1,2839;1,6075
450;8,9200;0,4783;1,8127;1,2682
258;8,9200;0,6043;1,4060;1,6214
192;8,9200;0,8392;0,6086;1,4384
580;9,0400;-0,7715;1,2782;1,6055
450;9,0400;0,4555;1,7160;0,8275
258;9,0400;0,4262;1,3199;1,6489
192;9,0400;0,6705;0,6145;1,4073
580;9,1600;-0,9639;1,2726;1,6033
450;9,1600;0,4405;1,6685;0,4150
258;9,1600;0,2388;1,1814;1,9418
192;9,1600;0,5023;0,6191;1,4020
450;9,2800;0,4347;1,6008;0,5666
258;9,2800;0,0381;1,0736;1,8985
192;9,2800;0,3369;0,6193;1,3783
457;9,2800;-0,3102;1,9018;1,2188
450;9,4000;0,4312;1,5045;0,8032
258;9,4000;-0,1718;1,0093;1,8295
192;9,4000;0,1776;0,6123;1,3287
457;9,4000;-0,3070;1,7567;1,2093
450;9,5200;0,4281;1,3868;0,9806
258;9,5200;-0,3890;0,9762;1,8302
192;9,5200;0,0238;0,6010;1,2853
457;9,5200;-0,3045;1,6134;1,1946
450;9,6200;0,4257;1,2775;1,0936
258;9,6200;-0,5727;0,9592;1,8452
192;9,6200;-0,1033;0,5920;1,2741
457;9,6200;-0,3019;1,4975;1,1596
450;9,7400;0,4230;1,1370;1,1708
258;9,7400;-0,7954;0,9421;1,8617
192;9,7400;-0,2574;0,5839;1,2856
457;9,7400;-0,2963;1,3624;1,1269
574;9,7400;0,8394;1,9989;1,4735
450;9,8600;0,4204;0,9896;1,2290
192;9,8600;-0,4144;0,5780;1,3093
457;9,8600;-0,2897;1,2280;1,1212
574;9,8600;0,8291;1,8139;1,5436
450;9,9800;0,4173;0,8374;1,2688
