time;evacuated_count
3,500;1
5,560;2
6,980;3
7,500;4
8,340;5
9,380;6
11,100;7
12,180;8
12,940;9
13,560;10
14,140;11
14,440;12
15,160;13
15,960;14
16,500;15
17,400;16
17,640;17
18,900;18
18,940;19
19,340;20
20,000;21
20,200;22
20,840;23
21,440;24
21,500;25
22,180;26
22,740;27
23,060;28
23,720;29
24,500;30
24,860;31
25,640;32
26,600;33
27,440;34
28,040;35
28,180;36
28,760;37
29,240;38
30,540;39
30,580;40
31,440;41
32,640;42
32,740;43
33,860;44
34,520;45
35,280;46
36,260;47
36,620;48
37,340;49
38,040;50
38,900;51
39,880;52
41,380;53
42,040;54
47,340;55
54,320;56
