time;evacuated_count
2,200;1
2,460;2
5,800;3
6,400;4
6,720;5
7,120;6
7,280;7
7,620;8
7,780;9
8,080;10
8,740;11
8,840;12
9,460;13
9,880;14
10,320;15
12,200;16
12,220;17
12,560;18
13,620;19
13,780;20
14,060;21
14,320;22
14,640;23
15,000;24
15,500;25
15,680;26
15,860;27
15,960;28
17,200;29
17,940;30
18,620;31
18,820;32
19,640;33
20,060;34
20,180;35
20,680;36
21,440;37
21,560;38
21,720;39
22,060;40
22,260;41
22,600;42
22,760;43
23,280;44
23,360;45
24,140;46
25,300;47
25,540;48
26,620;49
26,780;50
27,180;51
27,640;52
27,960;53
28,840;54
28,920;55
29,160;56
30,240;57
30,780;58
31,380;59
34,280;60
34,540;61
34,600;62
35,180;63
37,240;64
37,260;65
37,880;66
39,220;67
40,720;68
