time;evacuated_count
8,980;1
9,520;2
10,580;3
10,690;4
11,040;5
11,090;6
11,730;7
11,850;8
11,920;9
12,320;10
12,930;11
13,030;12
13,090;13
13,460;14
13,770;15
13,800;16
13,920;17
14,310;18
14,340;19
14,420;20
14,820;21
14,850;22
15,400;23
15,610;24
15,730;25
16,160;26
16,190;27
16,590;28
16,810;29
16,810;30
17,240;31
17,770;32
17,820;33
18,190;34
18,410;35
18,700;36
19,410;37
19,470;38
19,900;39
20,070;40
20,450;41
20,470;42
20,930;43
20,970;44
21,010;45
21,160;46
21,610;47
21,710;48
22,080;49
22,200;50
22,280;51
22,450;52
22,770;53
22,940;54
23,020;55
23,300;56
23,310;57
23,650;58
23,680;59
23,680;60
24,420;61
24,420;62
24,430;63
24,590;64
24,960;65
24,970;66
25,300;67
25,760;68
25,880;69
26,100;70
26,440;71
26,510;72
26,760;73
26,780;74
26,900;75
27,000;76
27,040;77
27,360;78
27,390;79
27,460;80
27,880;81
27,910;82
28,220;83
28,510;84
28,510;85
28,680;86
29,090;87
29,110;88
29,450;89
29,670;90
30,400;91
30,570;92
30,680;93
30,730;94
30,830;95
30,930;96
30,960;97
31,350;98
31,410;99
31,440;100
31,510;101
31,820;102
31,900;103
32,210;104
32,210;105
32,660;106
32,690;107
32,880;108
32,970;109
33,190;110
33,380;111
33,730;112
34,050;113
34,080;114
34,200;115
34,570;116
34,730;117
34,740;118
35,200;119
35,220;120
35,500;121
35,660;122
35,730;123
35,740;124
35,960;125
35,970;126
36,210;127
36,260;128
36,470;129
36,540;130
36,670;131
36,700;132
36,870;133
36,900;134
36,930;135
37,110;136
37,190;137
37,570;138
37,670;139
37,690;140
37,930;141
38,180;142
38,190;143
38,380;144
38,640;145
38,840;146
38,900;147
39,160;148
39,480;149
39,830;150
40,300;151
40,310;152
40,390;153
40,670;154
40,870;155
41,100;156
41,200;157
41,560;158
41,630;159
41,870;160
42,010;161
42,100;162
42,190;163
42,220;164
42,470;165
42,930;166
42,960;167
43,010;168
43,060;169
43,410;170
43,800;171
43,890;172
43,910;173
44,230;174
44,280;175
44,460;176
44,470;177
44,540;178
44,720;179
44,860;180
44,920;181
44,970;182
45,010;183
45,530;184
45,580;185
45,630;186
46,080;187
46,120;188
46,200;189
46,540;190
46,580;191
46,600;192
46,660;193
46,990;194
47,000;195
47,070;196
47,460;197
47,630;198
48,230;199
48,870;200
49,180;201
49,220;202
49,540;203
49,550;204
49,950;205
50,630;206
51,000;207
51,080;208
51,120;209
51,310;210
51,610;211
51,720;212
51,940;213
52,020;214
52,130;215
52,430;216
52,660;217
52,940;218
53,030;219
53,070;220
53,110;221
53,420;222
53,900;223
54,000;224
54,100;225
54,110;226
54,240;227
54,360;228
54,470;229
54,590;230
54,840;231
55,010;232
55,160;233
55,200;234
55,290;235
55,610;236
55,610;237
55,680;238
55,970;239
56,010;240
56,090;241
56,280;242
56,420;243
56,600;244
56,680;245
56,820;246
56,920;247
57,080;248
57,250;249
57,350;250
57,360;251
57,500;252
57,700;253
57,810;254
58,200;255
58,250;256
58,460;257
58,660;258
58,770;259
58,770;260
58,800;261
59,240;262
59,300;263
59,470;264
59,930;265
60,370;266
60,760;267
60,960;268
60,990;269
61,100;270
61,290;271
61,810;272
61,820;273
61,900;274
61,940;275
62,150;276
62,300;277
62,520;278
62,730;279
62,880;280
62,920;281
63,290;282
63,330;283
63,530;284
63,730;285
63,950;286
64,140;287
64,300;288
64,340;289
64,340;290
64,760;291
64,820;292
64,870;293
64,890;294
65,060;295
65,110;296
65,470;297
65,600;298
65,740;299
66,300;300
66,420;301
66,950;302
67,130;303
67,750;304
67,920;305
68,060;306
68,260;307
68,280;308
68,450;309
68,770;310
69,020;311
69,140;312
69,250;313
69,420;314
69,800;315
70,030;316
70,070;317
70,330;318
70,440;319
70,440;320
70,610;321
70,810;322
70,960;323
71,080;324
71,290;325
71,290;326
71,350;327
71,430;328
71,630;329
71,940;330
72,070;331
72,250;332
72,480;333
72,570;334
72,830;335
72,910;336
73,200;337
73,410;338
73,520;339
73,940;340
74,110;341
74,210;342
74,220;343
74,370;344
74,640;345
74,650;346
74,670;347
74,710;348
74,840;349
75,110;350
75,320;351
75,330;352
75,400;353
75,430;354
75,540;355
75,830;356
75,840;357
75,870;358
75,910;359
76,260;360
76,520;361
76,570;362
76,860;363
77,100;364
77,210;365
77,590;366
78,300;367
78,810;368
78,940;369
79,150;370
79,200;371
79,520;372
79,570;373
79,590;374
79,660;375
79,900;376
80,010;377
80,210;378
80,410;379
80,490;380
80,530;381
80,900;382
80,920;383
80,940;384
80,970;385
81,050;386
81,670;387
81,740;388
81,850;389
81,910;390
82,420;391
82,510;392
82,520;393
82,640;394
83,160;395
83,310;396
83,350;397
83,440;398
83,670;399
84,110;400
84,140;401
84,340;402
84,590;403
85,480;404
85,870;405
85,920;406
86,210;407
86,560;408
86,650;409
86,720;410
86,720;411
86,880;412
86,970;413
86,980;414
87,430;415
87,580;416
87,660;417
87,780;418
87,900;419
87,970;420
87,980;421
88,130;422
88,350;423
88,380;424
88,690;425
88,770;426
89,070;427
89,100;428
89,120;429
89,380;430
89,660;431
89,700;432
90,180;433
90,290;434
90,330;435
90,350;436
90,770;437
90,940;438
91,060;439
91,210;440
92,140;441
92,210;442
92,270;443
92,580;444
92,740;445
93,020;446
93,120;447
93,230;448
93,440;449
94,130;450
94,350;451
94,500;452
94,920;453
95,200;454
95,220;455
95,730;456
95,850;457
95,970;458
96,130;459
96,210;460
96,470;461
96,660;462
96,700;463
96,970;464
97,350;465
97,440;466
97,640;467
97,670;468
97,920;469
98,100;470
98,430;471
98,500;472
98,910;473
98,950;474
99,330;475
99,670;476
99,720;477
99,810;478
99,850;479
100,390;480
100,620;481
100,950;482
101,080;483
101,300;484
101,670;485
102,030;486
102,160;487
102,620;488
102,760;489
103,010;490
103,540;491
103,680;492
104,580;493
104,880;494
106,330;495
106,460;496
107,130;497
107,150;498
107,250;499
107,300;500
107,720;501
107,900;502
108,470;503
108,510;504
108,770;505
108,990;506
109,450;507
109,590;508
110,150;509
110,280;510
110,430;511
111,360;512
111,450;513
111,620;514
111,970;515
112,080;516
112,380;517
112,690;518
112,720;519
112,730;520
113,040;521
114,070;522
114,330;523
114,740;524
114,850;525
115,530;526
115,590;527
115,820;528
116,300;529
116,310;530
116,860;531
117,530;532
117,730;533
118,510;534
118,600;535
118,760;536
119,260;537
119,370;538
119,490;539
119,980;540
120,210;541
120,330;542
120,470;543
120,970;544
121,220;545
122,280;546
122,670;547
123,170;548
123,490;549
123,740;550
124,140;551
124,250;552
124,950;553
126,460;554
126,760;555
126,770;556
127,140;557
127,600;558
127,600;559
127,970;560
128,200;561
128,530;562
129,650;563
129,880;564
130,400;565
130,420;566
130,470;567
131,050;568
131,130;569
132,700;570
132,900;571
133,080;572
133,240;573
133,940;574
134,360;575
134,490;576
134,720;577
134,880;578
134,940;579
135,050;580
135,660;581
135,990;582
136,300;583
136,560;584
138,870;585
139,410;586
140,030;587
140,090;588
140,630;589
140,900;590
141,090;591
141,390;592
141,460;593
141,570;594
141,730;595
141,980;596
142,150;597
142,740;598
143,160;599
143,470;600
143,970;601
145,070;602
145,340;603
145,840;604
145,940;605
147,310;606
