time;agentId;headwayDistance;headwayVelocity
7,1800;447;1,6134;0,0000
7,4400;447;1,6511;0,0000
7,7000;447;1,6900;0,0000
7,9600;580;1,7300;1,8774
7,9600;447;1,7300;1,6832
8,2200;580;1,5698;0,0000
8,4800;580;1,0710;0,0000
8,7400;580;0,6371;1,4055
8,7400;457;0,6371;1,6763
9,0000;450;0,4722;1,5130
9,0000;258;0,4722;1,2882
9,0000;439;0,6937;1,2380
9,0000;457;0,6232;1,7591
9,2600;450;0,7203;1,8207
9,2600;258;0,5957;1,5047
9,2600;439;0,5957;1,8207
9,2600;457;0,6500;1,5047
9,5200;450;0,8534;0,8451
9,5200;258;0,5198;0,8451
9,5200;439;0,5198;1,8304
9,5200;457;0,6593;0,8451
9,5200;578;0,6251;0,8451
9,7800;450;0,7812;0,0000
9,7800;258;0,5721;1,4156
9,7800;439;0,5487;1,2919
9,7800;457;0,5721;1,8010
9,7800;578;0,5487;1,0567
10,0400;450;0,5150;1,0593
10,0400;258;0,5046;1,3203
10,0400;192;0,5150;0,9121
10,0400;439;0,6784;1,4739
10,0400;457;0,5046;1,4739
10,0400;578;0,7257;1,6083
10,3000;450;0,6003;1,1726
10,3000;192;0,5437;1,6175
10,3000;439;0,5437;1,1726
10,3000;457;0,5875;1,4739
10,3000;578;0,8378;1,6175
10,5600;450;0,6646;0,0000
10,5600;192;0,5976;1,0814
10,5600;578;0,7386;0,9623
10,5600;460;0,5976;0,9623
10,5600;574;0,6344;0,0000
10,8200;450;0,5405;0,8747
10,8200;192;0,5708;1,5606
10,8200;578;0,5708;1,0575
10,8200;460;0,5405;0,7322
10,8200;574;0,5358;0,0000
11,0800;450;0,4986;0,0000
11,0800;192;0,7073;1,1638
11,0800;154;0,5679;0,0000
11,0800;460;0,5859;0,6525
11,0800;574;0,5958;1,3879
11,0800;130;0,5958;1,5188
11,3400;450;0,5981;1,2571
11,3400;192;0,6669;1,5543
11,3400;154;0,4525;1,2266
11,3400;574;0,6435;1,2389
11,3400;286;0,5674;0,0000
11,3400;130;0,4525;1,0936
11,6000;450;0,5827;1,3659
11,6000;192;0,6289;1,3659
11,6000;154;0,5232;1,1001
11,6000;574;0,5827;1,1407
11,6000;286;0,5232;0,7710
11,6000;130;0,6206;0,7710
11,6000;404;0,5409;0,7710
11,8600;154;0,5814;1,5861
11,8600;574;0,5811;1,1494
11,8600;499;0,6094;1,1591
11,8600;286;0,6094;1,1369
11,8600;130;0,5814;1,4867
11,8600;404;0,5993;1,1263
11,8600;454;0,5167;0,0000
12,1200;154;0,6620;1,6577
12,1200;574;0,5121;1,1494
12,1200;94;0,7590;0,5711
12,1200;499;0,6727;1,2296
12,1200;286;0,6579;1,5015
12,1200;130;0,6620;1,2069
12,1200;404;0,5986;1,5015
12,1200;454;0,5986;0,5711
12,3800;154;0,6278;1,0375
12,3800;574;0,6279;1,4708
12,3800;94;0,5801;0,8387
12,3800;499;0,7098;1,3154
12,3800;286;0,5983;1,4794
12,3800;404;0,5741;0,0000
12,3800;454;0,5907;0,8387
12,3800;455;0,4587;0,0000
12,3800;215;0,6558;0,0000
12,3800;599;0,4587;1,3017
12,6400;154;0,7175;0,8086
12,6400;94;0,6410;1,1495
12,6400;286;0,5587;1,4981
12,6400;404;0,6400;1,4981
12,6400;454;0,5587;1,4094
12,6400;455;0,6533;0,0000
12,6400;215;0,6721;0,9267
12,6400;599;0,6721;0,7602
12,9000;94;0,6621;1,2511
12,9000;286;0,5396;1,4708
12,9000;404;0,5314;1,5596
12,9000;454;0,6164;1,2459
12,9000;455;0,5772;1,1167
12,9000;215;0,5314;0,7617
12,9000;599;0,6544;0,6007
12,9000;527;0,5470;0,7617
13,1600;94;0,6195;1,0472
13,1600;404;0,5739;0,6127
13,1600;454;0,6486;0,7494
13,1600;455;0,5296;1,0472
13,1600;215;0,5128;0,9267
13,1600;124;0,6396;0,6127
13,1600;599;0,5296;0,6933
13,1600;527;0,5739;0,9840
13,4200;94;0,5254;1,6265
13,4200;404;0,5801;1,6265
13,4200;455;0,5800;0,0000
13,4200;215;0,5810;1,0628
13,4200;367;0,5678;1,6265
13,4200;124;0,6376;0,4492
13,4200;599;0,5254;0,9389
13,4200;527;0,6376;1,2353
13,6800;94;0,6748;1,6753
13,6800;404;0,4476;1,2379
13,6800;455;0,5677;1,0935
13,6800;215;0,6457;0,9267
13,6800;367;0,5677;0,9534
13,6800;599;0,5191;0,5209
13,6800;527;0,5191;1,5438
13,6800;514;0,6047;0,9534
13,9400;94;0,6315;1,7189
13,9400;455;0,6039;1,2948
13,9400;367;0,6453;1,0522
13,9400;599;0,5953;0,2035
13,9400;383;0,4354;0,6321
13,9400;527;0,5308;1,3413
13,9400;514;0,4354;1,2948
13,9400;205;0,5308;0,2035
14,2000;455;0,6553;0,8240
14,2000;367;0,5436;0,8794
14,2000;599;0,6434;1,1596
14,2000;383;0,6079;0,3380
14,2000;527;0,5788;0,8194
14,2000;514;0,5150;0,8194
14,2000;205;0,5150;0,3380
14,4600;455;0,4573;0,0000
14,4600;367;0,5425;1,3815
14,4600;383;0,6269;0,2341
14,4600;527;0,5425;1,2050
14,4600;514;0,6269;0,8535
14,4600;205;0,6473;1,3815
14,4600;364;0,4830;1,0751
14,7200;455;0,5134;0,8810
14,7200;383;0,6280;0,3875
14,7200;527;0,6287;1,0645
14,7200;514;0,6280;0,9890
14,7200;205;0,6287;1,0210
14,7200;364;0,4851;0,0000
14,9800;455;0,4819;1,1650
14,9800;383;0,4769;1,0314
14,9800;527;0,4819;1,4895
14,9800;514;0,6526;1,0278
14,9800;205;0,4769;1,0278
14,9800;364;0,5067;1,0278
14,9800;582;0,6402;1,3333
15,2400;383;0,5830;1,0300
15,2400;514;0,6138;0,0000
15,2400;205;0,6107;1,0300
15,2400;364;0,5830;0,8980
15,2400;119;0,7560;0,0000
15,2400;582;0,6470;1,0300
15,5000;383;0,6791;1,0303
15,5000;514;0,6051;0,8840
15,5000;451;0,6051;1,0288
15,5000;205;0,5545;0,9818
15,5000;364;0,5545;1,3797
15,5000;119;0,6791;1,1526
15,5000;376;0,7705;1,0303
15,5000;582;0,5829;0,9818
15,7600;383;0,4054;1,3466
15,7600;514;0,6474;1,1904
15,7600;451;0,6640;0,9748
15,7600;364;0,5659;1,1904
15,7600;119;0,6582;0,0000
15,7600;376;0,4054;1,2341
15,7600;582;0,5659;1,1235
16,0200;383;0,4537;1,3990
16,0200;514;0,7451;1,2842
16,0200;451;0,6115;1,2119
16,0200;364;0,4537;1,2823
16,0200;119;0,5853;1,5304
16,0200;582;0,6205;1,3990
16,0200;343;0,5853;1,2119
16,2800;383;0,5787;0,8319
16,2800;514;0,7757;1,2846
16,2800;451;0,6847;1,2705
16,2800;119;0,6295;1,2705
16,2800;582;0,6064;1,4609
16,2800;343;0,6295;1,2846
16,5400;451;0,7395;0,0000
16,5400;119;0,7081;1,3266
16,5400;582;0,6291;1,4609
16,5400;343;0,6546;0,6631
16,8000;451;0,7294;0,0000
16,8000;119;0,6860;1,0723
16,8000;343;0,7185;0,6631
16,8000;408;0,6796;1,0723
17,0600;451;0,9195;0,9720
17,0600;586;0,9195;1,0627
17,0600;343;0,6718;1,1195
17,0600;408;0,5231;1,1195
17,3200;451;0,7507;0,0000
17,3200;586;0,9869;0,0000
17,3200;408;0,7725;1,1195
17,5800;451;0,6930;0,0000
17,5800;586;0,9720;0,0000
17,5800;408;0,9890;0,0000
17,5800;534;0,9890;1,1690
17,5800;220;0,6930;1,1854
17,8400;586;0,6367;1,5482
17,8400;368;0,6763;0,0000
17,8400;408;0,9163;1,5482
17,8400;534;0,6367;0,9908
17,8400;220;0,8794;1,0497
18,1000;586;0,5924;1,6336
18,1000;368;0,5218;1,2414
18,1000;408;0,7136;1,5727
18,1000;534;0,5924;0,6328
18,1000;220;0,7136;1,3936
18,1000;591;0,5218;1,1768
18,3600;586;0,7560;1,3404
18,3600;368;0,6064;0,6543
18,3600;534;0,5481;1,5190
18,3600;220;0,5481;1,7570
18,3600;591;0,5112;0,0000
18,6200;586;0,8022;1,2831
18,6200;368;0,6773;1,0688
18,6200;220;0,6520;2,0165
18,6200;591;0,6773;1,2831
18,6200;147;0,7278;0,0000
18,8800;586;0,8196;1,2673
18,8800;368;0,6315;1,6408
18,8800;220;0,6857;1,1258
18,8800;591;0,5845;1,6408
18,8800;163;0,7903;0,9582
18,8800;147;0,5845;0,9582
19,1400;368;0,6087;1,3868
19,1400;591;0,5679;1,3868
19,1400;163;0,8029;0,0000
19,1400;147;0,5679;0,6405
19,4000;368;0,6769;1,4172
19,4000;95;0,5510;0,0000
19,4000;591;0,6020;0,7326
19,4000;163;0,5627;0,7326
19,4000;544;1,0029;1,4172
19,4000;147;0,6769;1,3411
19,6600;95;0,5105;0,0000
19,6600;591;0,6202;1,0515
19,6600;163;0,5309;0,0000
19,6600;544;0,8397;1,0488
19,6600;147;0,7112;1,0488
19,9200;95;0,6361;1,3698
19,9200;591;0,4791;1,1177
19,9200;163;0,5341;1,3698
19,9200;544;0,4791;1,2141
19,9200;147;0,7312;1,3401
19,9200;518;0,5649;0,4791
19,9200;282;0,5341;0,4791
20,1800;95;0,6940;1,2810
20,1800;591;0,6258;0,2998
20,1800;163;0,4686;0,6106
20,1800;544;0,6258;1,5087
20,1800;16;0,5990;0,6106
20,1800;518;0,5533;0,9987
20,1800;282;0,4686;0,9987
20,1800;211;0,6147;0,9987
20,4400;95;0,6083;1,3086
20,4400;591;0,7835;0,9774
20,4400;163;0,5611;0,7233
20,4400;544;0,7237;0,9441
20,4400;16;0,6083;0,9774
20,4400;518;0,6335;1,2421
20,4400;282;0,5611;1,0373
20,4400;211;0,6335;0,9441
20,7000;95;0,5364;0,7988
20,7000;163;0,6298;0,5396
20,7000;544;0,5364;1,0520
20,7000;16;0,5946;1,0520
20,7000;194;0,7129;1,1513
20,7000;518;0,6046;0,7988
20,7000;282;0,6298;0,9395
20,7000;211;0,6614;1,0800
20,9600;95;0,5064;0,9286
20,9600;163;0,5462;0,6807
20,9600;544;0,5064;0,9890
20,9600;194;0,4648;0,9843
20,9600;518;0,6151;0,9286
20,9600;282;0,5462;0,8481
20,9600;211;0,4648;1,0773
20,9600;174;0,7193;0,6807
21,2200;95;0,5522;1,2234
21,2200;163;0,5195;0,5949
21,2200;194;0,5554;0,8164
21,2200;518;0,5733;0,9226
21,2200;282;0,5195;0,9226
21,2200;211;0,5203;0,0000
21,2200;174;0,7726;0,5949
21,2200;256;0,5203;0,8164
21,4800;163;0,6166;0,9184
21,4800;194;0,6706;1,0368
21,4800;518;0,6166;1,3968
21,4800;282;0,6362;1,3968
21,4800;211;0,5465;0,8865
21,4800;174;0,5746;1,1282
21,4800;317;0,5746;1,1384
21,4800;256;0,5465;1,0368
21,7400;518;0,6870;0,7475
21,7400;282;0,6776;1,0782
21,7400;211;0,5207;1,0782
21,7400;228;0,6103;1,0377
21,7400;174;0,5207;1,1248
21,7400;317;0,5644;1,0782
21,7400;269;0,7674;0,7475
21,7400;256;0,5456;1,1248
22,0000;282;0,5293;1,0267
22,0000;211;0,5145;1,2867
22,0000;228;0,5376;0,5028
22,0000;174;0,5293;0,9572
22,0000;317;0,5376;0,9359
22,0000;535;0,5503;0,5028
22,0000;269;0,7103;0,9359
22,0000;256;0,5182;1,4421
22,2600;282;0,6092;0,9980
22,2600;228;0,5433;1,1178
22,2600;174;0,6092;1,0353
22,2600;317;0,6373;0,5358
22,2600;535;0,6373;0,9306
22,2600;269;0,5433;0,9826
22,5200;282;0,6731;1,3572
22,5200;228;0,5847;1,0280
22,5200;174;0,5266;0,8062
22,5200;317;0,5847;0,4924
22,5200;535;0,4829;1,3720
22,5200;269;0,6731;1,2660
22,5200;305;0,4829;0,6712
22,7800;282;0,7275;1,3215
22,7800;228;0,5336;1,2952
22,7800;174;0,5539;0,8062
22,7800;317;0,5484;0,7026
22,7800;535;0,6909;0,4094
22,7800;290;0,5336;0,7026
22,7800;305;0,6389;0,0000
23,0400;228;0,5580;1,2022
23,0400;174;0,5684;1,2022
23,0400;317;0,5580;1,0781
23,0400;535;0,6913;1,2022
23,0400;290;0,6078;1,3869
23,0400;305;0,5653;1,3869
23,0400;257;0,5653;1,0042
23,3000;228;0,5938;1,1783
23,3000;317;0,5938;0,9919
23,3000;535;0,6970;1,1783
23,3000;290;0,5532;0,0000
23,3000;305;0,5404;1,2161
23,3000;606;0,5404;1,3531
23,3000;257;0,6028;0,0000
23,5600;228;0,5700;1,3068
23,5600;317;0,5832;1,3215
23,5600;535;0,6375;1,1381
23,5600;290;0,5612;1,0993
23,5600;305;0,5446;1,4468
23,5600;606;0,5435;0,0000
23,5600;257;0,5446;0,3461
23,5600;311;0,5612;1,3068
23,5600;492;0,6088;1,4468
23,8200;535;0,5222;1,4669
23,8200;290;0,5248;0,9621
23,8200;29;0,5359;1,5868
23,8200;305;0,4635;1,3228
23,8200;606;0,5359;0,9601
23,8200;257;0,5222;0,9621
23,8200;311;0,5842;1,0670
23,8200;190;0,4635;0,5209
23,8200;492;0,5605;0,5209
24,0800;535;0,5252;1,0874
24,0800;305;0,4827;0,7397
24,0800;606;0,5092;1,1633
24,0800;202;0,4599;1,0443
24,0800;257;0,5092;1,5140
24,0800;311;0,6435;1,0679
24,0800;190;0,4630;0,0000
24,0800;272;0,4599;0,5849
24,0800;492;0,5279;1,1527
24,3400;535;0,5395;1,0679
24,3400;305;0,5203;1,1823
24,3400;202;0,4602;0,0000
24,3400;257;0,4957;1,1502
24,3400;311;0,4957;1,1823
24,3400;190;0,5766;1,4270
24,3400;272;0,5604;0,8449
24,3400;492;0,5617;1,1502
24,6000;305;0,6198;0,4986
24,6000;202;0,5390;1,1100
24,6000;257;0,5227;1,4318
24,6000;311;0,5660;1,7526
24,6000;190;0,6198;0,9748
24,6000;272;0,5390;1,1869
24,6000;492;0,5868;1,1108
24,6000;443;0,6525;0,4986
24,8600;305;0,4692;0,8114
24,8600;202;0,5895;0,7121
24,8600;311;0,6007;1,6576
24,8600;190;0,5895;0,6686
24,8600;272;0,6281;0,6686
24,8600;492;0,6105;1,3052
24,8600;443;0,6405;0,7121
24,8600;432;0,6366;0,6686
25,1200;305;0,5700;1,2218
25,1200;202;0,5960;0,9531
25,1200;190;0,6209;1,1964
25,1200;272;0,6226;0,7466
25,1200;492;0,5700;0,7437
25,1200;443;0,6209;0,9245
25,1200;432;0,5960;0,7466
25,3800;202;0,5885;1,0572
25,3800;190;0,6508;1,2304
25,3800;272;0,6549;1,1251
25,3800;492;0,6231;0,7380
25,3800;443;0,5627;0,7380
25,3800;432;0,5885;0,9428
25,3800;613;0,6976;1,0572
25,6400;202;0,6397;1,1482
25,6400;190;0,5370;1,3652
25,6400;272;0,5370;0,9458
25,6400;492;0,6496;1,4117
25,6400;443;0,6212;0,9458
25,6400;432;0,6397;1,1009
25,6400;613;0,6586;1,1482
25,9000;202;0,4627;0,0000
25,9000;190;0,5366;1,2458
25,9000;443;0,5634;0,7257
25,9000;432;0,5366;0,7257
25,9000;613;0,6575;1,2458
26,1600;202;0,4633;1,0275
26,1600;190;0,5689;1,0275
26,1600;443;0,6261;1,3334
26,1600;432;0,4633;0,5954
26,1600;613;0,6117;1,0275
26,1600;264;0,8464;1,2997
26,4200;202;0,5280;0,0000
26,4200;432;0,6061;0,6610
26,4200;588;0,9026;1,6691
26,4200;613;0,5754;0,6610
26,4200;264;0,7289;1,1518
26,6800;432;0,6682;1,2688
26,6800;588;0,9395;1,6161
26,6800;613;0,5310;0,6299
26,6800;264;0,5724;0,9105
26,6800;413;0,5511;0,9105
26,9400;588;0,8706;1,0840
26,9400;613;0,4878;1,0840
26,9400;105;0,6831;1,0840
26,9400;264;0,4878;1,1491
26,9400;413;0,5073;1,1491
27,2000;588;0,6774;0,9679
27,2000;105;0,7113;0,0000
27,2000;264;0,6142;1,4689
27,4600;588;0,6033;1,0940
27,4600;105;0,6798;0,0000
27,4600;427;0,6224;0,0000
27,4600;264;0,5959;1,4689
27,7200;588;0,6355;1,1808
27,7200;105;0,6504;1,3552
27,7200;427;0,6263;0,0000
27,7200;575;0,6886;0,0000
27,7200;489;0,6342;0,0000
27,9800;588;0,6659;1,1808
27,9800;105;0,5997;1,2345
27,9800;427;0,6400;1,2345
27,9800;575;0,5997;1,2292
27,9800;489;0,5884;0,7000
27,9800;571;0,6539;1,3744
28,2400;105;0,5890;0,9173
28,2400;427;0,5024;1,2816
28,2400;575;0,4791;1,3167
28,2400;489;0,6814;0,7000
28,2400;92;0,5323;1,2300
28,2400;107;0,8374;1,1064
28,2400;603;0,4791;0,9173
28,2400;477;0,5323;1,0581
28,2400;571;0,5024;0,4275
28,5000;427;0,4991;1,2518
28,5000;575;0,4991;0,8760
28,5000;489;0,6631;0,5711
28,5000;92;0,6833;1,2648
28,5000;107;0,8667;1,1043
28,5000;603;0,6111;1,2518
28,5000;477;0,5278;0,8760
28,5000;571;0,5617;0,8760
28,7600;427;0,5693;0,4047
28,7600;575;0,5635;1,3168
28,7600;489;0,6983;1,2525
28,7600;92;0,7192;0,4047
28,7600;107;0,7853;0,6926
28,7600;603;0,6870;0,8956
28,7600;477;0,5693;0,8956
28,7600;571;0,6326;0,4047
29,0200;427;0,5043;0,6287
29,0200;489;0,5686;1,2428
29,0200;92;0,6445;0,3948
29,0200;107;0,6554;0,9370
29,0200;477;0,6263;0,9370
29,0200;571;0,6263;0,3948
29,2800;427;0,4888;1,4560
29,2800;489;0,5813;1,1988
29,2800;92;0,5248;0,0000
29,2800;107;0,6078;1,1988
29,2800;477;0,6151;1,1988
29,2800;571;0,5813;0,6007
29,2800;556;0,4888;0,4973
29,5400;427;0,5122;0,9634
29,5400;489;0,5856;0,9634
29,5400;92;0,6098;0,0000
29,5400;107;0,6209;0,9634
29,5400;477;0,6166;1,0736
29,5400;571;0,5122;1,3105
29,5400;556;0,5991;1,3105
29,5400;113;0,8100;0,0000
29,8000;92;0,5952;1,4087
29,8000;107;0,6483;0,9370
29,8000;477;0,6306;1,4087
29,8000;571;0,5988;1,3105
29,8000;116;0,6553;0,0000
29,8000;556;0,6293;0,9370
29,8000;113;0,5952;0,6722
30,0600;92;0,5499;0,7983
30,0600;477;0,5387;0,9687
30,0600;418;0,5808;0,7870
30,0600;116;0,5499;0,7870
30,0600;556;0,6769;1,6043
30,0600;113;0,5387;1,6043
30,3200;92;0,5900;0,6360
30,3200;418;0,5096;0,6360
30,3200;116;0,4750;0,0000
30,3200;556;0,5922;1,3848
30,3200;113;0,6583;1,4613
30,5800;92;0,7389;0,8429
30,5800;418;0,4721;0,8429
30,5800;116;0,4721;1,2510
30,5800;216;0,4890;0,0000
30,5800;545;0,7382;0,8759
30,5800;556;0,6073;0,7557
30,5800;113;0,6073;1,7524
30,5800;354;0,6205;1,2510
30,8400;92;0,5219;1,1486
30,8400;418;0,5728;1,0037
30,8400;116;0,5100;1,0837
30,8400;216;0,5505;1,0037
30,8400;545;0,5219;1,3136
30,8400;113;0,5751;1,6411
30,8400;354;0,5100;1,0037
30,8400;47;0,7365;1,6411
31,1000;418;0,4984;1,5725
31,1000;116;0,4984;1,2978
