time;evacuated_count
10,020;1
11,160;2
12,960;3
13,440;4
13,720;5
13,800;6
15,200;7
15,340;8
15,640;9
15,860;10
16,040;11
16,040;12
16,080;13
16,340;14
16,460;15
16,760;16
17,440;17
17,740;18
17,840;19
18,100;20
18,380;21
19,260;22
19,280;23
19,620;24
19,660;25
19,780;26
20,660;27
20,700;28
21,140;29
21,200;30
21,220;31
21,360;32
22,020;33
22,240;34
22,820;35
22,900;36
24,140;37
24,480;38
24,700;39
25,200;40
25,400;41
25,760;42
26,340;43
26,460;44
27,040;45
27,340;46
27,480;47
28,560;48
28,820;49
28,960;50
29,040;51
29,100;52
29,600;53
29,600;54
29,680;55
30,080;56
30,140;57
30,560;58
30,700;59
30,960;60
31,420;61
32,040;62
32,920;63
32,920;64
32,980;65
33,280;66
33,460;67
34,640;68
34,680;69
35,080;70
35,100;71
35,180;72
35,520;73
35,600;74
35,660;75
35,840;76
35,960;77
36,040;78
36,200;79
36,400;80
36,420;81
36,600;82
36,740;83
37,060;84
37,080;85
37,480;86
37,720;87
37,800;88
38,400;89
38,480;90
38,600;91
38,800;92
39,060;93
39,120;94
39,220;95
39,340;96
39,380;97
39,440;98
39,700;99
40,020;100
40,940;101
41,020;102
42,140;103
42,300;104
42,860;105
42,880;106
43,100;107
43,260;108
43,460;109
43,520;110
43,700;111
43,860;112
44,260;113
44,260;114
44,320;115
44,720;116
45,120;117
45,340;118
45,600;119
45,860;120
46,220;121
46,560;122
47,020;123
47,060;124
47,400;125
47,520;126
47,760;127
47,860;128
48,240;129
48,720;130
49,620;131
49,920;132
50,220;133
50,580;134
50,580;135
51,360;136
51,640;137
51,920;138
52,080;139
52,960;140
52,980;141
53,080;142
53,300;143
53,480;144
53,640;145
53,880;146
54,060;147
54,260;148
54,680;149
54,800;150
54,860;151
55,020;152
55,080;153
55,260;154
55,280;155
55,580;156
55,720;157
55,880;158
55,940;159
56,380;160
56,400;161
56,720;162
56,740;163
56,800;164
57,200;165
57,720;166
58,000;167
58,720;168
59,280;169
59,800;170
60,280;171
60,580;172
61,240;173
61,720;174
61,820;175
62,180;176
62,300;177
62,400;178
63,100;179
63,540;180
63,820;181
64,240;182
64,620;183
64,640;184
64,740;185
64,980;186
65,080;187
65,200;188
65,220;189
65,240;190
65,420;191
65,980;192
66,260;193
66,460;194
66,700;195
67,540;196
67,680;197
68,020;198
68,240;199
68,500;200
68,640;201
69,080;202
69,240;203
69,580;204
69,660;205
69,700;206
70,160;207
70,360;208
70,660;209
70,720;210
70,820;211
70,900;212
71,280;213
71,580;214
71,680;215
71,820;216
72,360;217
72,820;218
73,080;219
73,560;220
73,580;221
74,180;222
74,780;223
75,180;224
75,460;225
75,540;226
75,620;227
75,820;228
75,820;229
75,940;230
76,240;231
76,440;232
76,640;233
76,700;234
76,800;235
76,980;236
77,180;237
77,300;238
77,860;239
78,020;240
78,180;241
78,560;242
79,040;243
79,120;244
79,280;245
79,700;246
79,720;247
80,160;248
80,260;249
80,300;250
80,800;251
81,200;252
81,360;253
81,540;254
81,660;255
81,920;256
82,780;257
82,980;258
83,280;259
83,980;260
84,020;261
84,100;262
84,200;263
84,400;264
84,460;265
84,620;266
84,640;267
84,680;268
84,760;269
84,760;270
84,980;271
85,200;272
85,200;273
85,620;274
85,620;275
85,800;276
86,820;277
87,020;278
87,360;279
87,700;280
87,740;281
88,280;282
88,360;283
88,500;284
88,880;285
88,900;286
89,020;287
89,320;288
89,340;289
89,480;290
89,660;291
90,180;292
90,240;293
90,660;294
90,680;295
90,760;296
90,980;297
91,000;298
91,240;299
91,460;300
91,960;301
91,960;302
92,220;303
92,420;304
92,480;305
92,920;306
93,220;307
93,280;308
93,660;309
93,680;310
93,700;311
93,820;312
94,120;313
94,220;314
94,480;315
95,220;316
95,480;317
