time;density;speed
8,660;0,6366;0,6413
8,660;0,3183;1,4837
9,160;0,9549;1,2456
9,160;0,6366;1,2094
9,160;0,6366;1,1730
9,660;0,6366;0,9828
9,660;1,2732;1,1660
9,660;0,9549;1,1573
9,660;0,9549;0,8285
10,180;0,6366;0,9430
10,180;0,9549;1,2261
10,180;0,9549;1,3622
10,180;0,9549;1,0644
10,180;0,3183;1,2035
10,680;0,9549;0,4347
10,680;1,2732;0,2728
10,680;0,6366;1,0283
10,680;0,9549;0,6855
11,180;0,6366;0,7244
11,180;1,5915;0,8049
11,180;2,2282;0,4185
11,180;1,2732;0,5584
11,180;0,6366;1,0598
11,180;1,5915;0,5859
11,180;1,5915;0,6326
11,700;1,9099;0,9974
11,700;1,9099;0,6573
11,700;1,5915;0,8524
11,700;0,6366;1,3522
11,700;1,9099;0,6122
11,700;1,5915;0,9708
11,700;1,9099;0,7009
12,200;1,9099;1,1139
12,200;2,2282;0,8417
12,200;1,9099;0,9952
12,200;1,9099;0,5991
12,200;1,5915;1,0759
12,200;1,9099;1,1132
12,200;1,2732;0,7789
12,200;1,5915;0,6585
12,720;2,2282;0,8813
12,720;1,9099;0,9500
12,720;1,5915;0,5888
12,720;1,5915;0,5966
12,720;1,9099;0,8243
12,720;1,5915;0,6555
12,720;1,9099;0,6480
12,720;0,9549;0,6914
13,220;2,2282;0,7967
13,220;1,9099;0,5598
13,220;1,2732;0,1382
13,220;1,9099;0,7023
13,220;1,5915;0,9116
13,220;1,9099;0,8518
13,220;0,6366;0,4061
13,220;1,2732;0,6532
13,720;1,5915;0,9634
13,720;2,2282;0,7039
13,720;1,9099;0,9906
13,720;1,5915;0,8152
13,720;1,5915;0,4866
13,720;0,6366;1,1683
13,720;1,9099;1,0859
13,720;1,5915;0,6442
14,240;1,5915;0,9856
14,240;1,9099;0,7090
14,240;1,9099;0,5531
14,240;0,9549;0,4974
14,240;1,5915;1,0741
14,240;1,9099;1,0267
14,240;0,9549;1,2251
14,740;1,9099;1,0316
14,740;1,5915;0,6337
14,740;1,5915;0,8817
14,740;0,9549;0,6025
14,740;1,5915;0,9610
14,740;1,2732;0,3812
15,240;0,9549;0,7228
15,240;1,2732;0,8318
15,240;0,9549;0,8665
15,240;1,2732;1,0020
15,240;1,2732;0,3235
15,760;1,2732;1,1376
15,760;1,2732;0,8695
15,760;0,9549;0,6447
15,760;1,5915;0,8649
15,760;0,9549;1,0022
16,260;1,2732;0,5441
16,260;0,9549;0,8816
16,260;0,9549;0,5249
16,260;1,5915;1,1629
16,260;0,9549;1,0619
16,760;0,9549;0,5402
16,760;1,5915;0,3241
16,760;0,9549;0,3016
16,760;1,5915;1,2045
16,760;0,6366;1,3552
17,260;1,2732;1,1675
17,260;1,5915;0,8455
17,260;1,2732;0,8551
17,260;1,2732;0,6883
17,260;0,9549;1,2876
17,260;1,2732;0,8551
17,760;1,9099;0,7637
17,760;1,2732;0,9489
17,760;1,5915;1,0519
17,760;1,2732;0,8400
17,760;0,9549;0,8672
17,760;0,9549;1,2606
17,760;0,9549;0,4211
18,280;1,5915;0,9631
18,280;1,2732;1,0580
18,280;1,5915;0,4607
18,280;1,2732;1,1163
18,280;0,9549;0,9840
18,280;1,5915;0,6839
18,280;1,5915;0,6166
18,780;1,5915;0,7259
18,780;1,5915;0,9913
18,780;1,9099;0,4392
18,780;1,2732;0,9017
18,780;1,9099;0,7174
18,780;1,5915;0,5228
19,280;1,5915;0,7455
19,280;1,5915;0,6004
19,280;1,5915;0,7951
19,280;1,2732;1,0352
19,280;0,9549;0,5789
19,780;1,2732;1,0692
19,780;1,5915;0,9148
19,780;1,5915;0,5748
19,780;1,2732;1,1013
19,780;1,5915;0,7482
19,780;0,9549;0,8652
20,280;1,5915;1,1584
20,280;1,5915;1,0492
20,280;1,9099;0,9098
20,280;1,2732;0,9884
20,280;1,5915;1,0194
20,280;1,2732;0,8143
20,280;1,5915;0,8790
