time;agentIdA;agentIdB;type
10,7000;286;574;Agent
10,7200;286;574;Agent
10,7400;286;574;Agent
11,5200;286;439;Agent
11,5400;286;439;Agent
11,5600;286;439;Agent
11,5800;286;439;Agent
11,6000;286;439;Agent
12,2400;303;612;Agent
12,2600;303;612;Agent
12,2800;303;612;Agent
12,3000;303;612;Agent
12,7200;514;599;Agent
12,7400;514;599;Agent
12,7600;514;599;Agent
12,7800;514;599;Agent
12,8000;514;599;Agent
12,8200;514;599;Agent
12,8400;514;599;Agent
12,8600;514;599;Agent
12,8800;514;599;Agent
12,9000;450;527;Agent
12,9000;514;599;Agent
12,9200;450;527;Agent
12,9200;514;599;Agent
12,9400;514;599;Agent
12,9600;514;599;Agent
12,9800;514;599;Agent
13,0000;514;599;Agent
14,4200;364;455;Agent
14,4400;364;455;Agent
14,4600;364;455;Agent
14,4800;364;455;Agent
14,5000;364;455;Agent
14,5200;364;455;Agent
14,5400;364;455;Agent
14,5600;364;455;Agent
14,5800;364;455;Agent
14,6000;364;455;Agent
14,6200;364;455;Agent
14,6400;364;455;Agent
14,6600;364;455;Agent
14,6800;364;455;Agent
14,7000;364;455;Agent
14,7200;527;582;Agent
14,7200;364;455;Agent
14,7400;527;582;Agent
14,7400;364;455;Agent
14,7600;527;582;Agent
14,7600;364;455;Agent
14,7800;527;582;Agent
14,7800;364;455;Agent
14,8000;364;455;Agent
14,8200;364;455;Agent
16,3400;376;451;Agent
16,3600;376;451;Agent
16,3800;376;451;Agent
16,4000;376;451;Agent
16,4200;376;451;Agent
17,1800;163;591;Agent
17,2000;163;591;Agent
17,2200;163;591;Agent
17,2400;163;591;Agent
17,2600;163;591;Agent
17,2800;163;591;Agent
17,3000;163;591;Agent
17,3200;163;591;Agent
17,3400;163;591;Agent
17,3600;163;591;Agent
17,3800;163;591;Agent
18,8800;163;282;Agent
18,9000;163;282;Agent
18,9200;163;282;Agent
18,9400;163;282;Agent
18,9600;163;282;Agent
20,3600;211;317;Agent
20,3800;211;317;Agent
20,9600;228;518;Agent
20,9800;228;518;Agent
21,0000;228;518;Agent
21,0200;228;518;Agent
21,8600;269;317;Agent
21,8600;290;518;Agent
21,8800;269;317;Agent
21,8800;290;518;Agent
21,9000;269;317;Agent
21,9000;290;518;Agent
21,9200;269;317;Agent
21,9200;290;518;Agent
21,9400;269;317;Agent
21,9400;290;518;Agent
21,9600;269;317;Agent
21,9600;290;518;Agent
21,9800;269;317;Agent
21,9800;290;518;Agent
22,0000;269;317;Agent
22,0200;269;317;Agent
22,0400;269;317;Agent
22,0600;269;317;Agent
22,0800;269;317;Agent
22,1000;269;317;Agent
22,1200;269;317;Agent
22,1400;269;317;Agent
22,1600;269;317;Agent
22,1800;269;317;Agent
22,2000;269;317;Agent
22,2200;269;317;Agent
22,9000;282;534;Agent
22,9200;282;534;Agent
22,9400;282;534;Agent
22,9600;282;534;Agent
22,9800;282;534;Agent
23,0000;282;534;Agent
25,5800;105;432;Agent
25,6000;105;432;Agent
25,6200;105;432;Agent
25,6400;105;432;Agent
26,2000;272;575;Agent
26,8600;264;613;Agent
26,8800;264;613;Agent
26,9000;264;613;Agent
27,1200;107;264;Agent
27,1400;107;264;Agent
27,1600;264;613;Agent
27,1600;107;264;Agent
27,1800;264;613;Agent
27,1800;107;264;Agent
27,2000;264;613;Agent
27,2200;264;613;Agent
27,2400;264;613;Agent
27,2400;107;264;Agent
27,2600;264;613;Agent
27,2800;264;613;Agent
27,7000;248;477;Agent
27,7200;248;477;Agent
27,7400;248;477;Agent
27,7600;248;477;Agent
27,7800;248;477;Agent
27,9000;489;588;Agent
27,9200;489;588;Agent
27,9400;489;588;Agent
27,9600;489;588;Agent
27,9800;489;588;Agent
28,0000;489;588;Agent
28,0200;489;588;Agent
28,0400;489;588;Agent
28,8600;116;571;Agent
28,8800;116;571;Agent
28,9000;116;571;Agent
28,9200;116;571;Agent
28,9400;116;571;Agent
28,9600;116;571;Agent
28,9800;116;571;Agent
29,0000;116;571;Agent
29,0200;116;571;Agent
29,0400;116;571;Agent
29,0600;116;571;Agent
29,0800;116;571;Agent
29,1600;248;545;Agent
29,1800;248;545;Agent
29,2000;248;545;Agent
29,2200;248;545;Agent
29,2400;248;545;Agent
29,6000;107;603;Agent
29,6200;107;603;Agent
29,6400;107;603;Agent
29,6600;107;603;Agent
30,3600;107;556;Agent
30,3800;107;556;Agent
30,4000;107;556;Agent
30,4200;107;556;Agent
30,8400;418;501;Agent
30,8600;418;501;Agent
30,8800;418;501;Agent
30,9000;418;501;Agent
30,9200;418;501;Agent
30,9400;418;501;Agent
30,9600;418;501;Agent
30,9800;418;501;Agent
31,0000;418;501;Agent
31,0200;418;501;Agent
31,0400;418;501;Agent
31,0600;418;501;Agent
31,0600;302;571;Agent
31,0800;418;501;Agent
31,0800;302;571;Agent
31,1000;418;501;Agent
31,1000;47;545;Agent
31,1000;302;571;Agent
31,1200;418;501;Agent
31,1200;302;571;Agent
31,1400;418;501;Agent
31,1400;302;571;Agent
31,1600;418;501;Agent
31,1800;418;501;Agent
31,2000;418;501;Agent
31,2200;418;501;Agent
31,2400;418;501;Agent
31,2600;418;501;Agent
31,2800;418;501;Agent
31,3000;418;501;Agent
31,3200;418;501;Agent
31,3400;418;501;Agent
31,3600;418;501;Agent
31,3800;418;501;Agent
31,4400;418;501;Agent
31,4600;418;501;Agent
31,4800;418;501;Agent
31,5000;418;501;Agent
31,5200;418;501;Agent
31,5400;418;501;Agent
31,5600;418;501;Agent
31,5800;418;501;Agent
31,6000;418;501;Agent
31,6200;418;501;Agent
31,6400;418;501;Agent
31,6600;418;501;Agent
31,6800;418;501;Agent
31,7000;418;501;Agent
31,7000;548;571;Agent
31,7200;418;501;Agent
31,7200;548;571;Agent
31,7400;418;501;Agent
31,7400;548;571;Agent
32,0400;384;545;Agent
32,0600;384;545;Agent
32,0800;384;545;Agent
32,4400;11;396;Agent
32,4600;11;396;Agent
32,4800;11;396;Agent
32,5000;11;396;Agent
32,5200;11;396;Agent
33,0000;131;418;Agent
33,0200;131;418;Agent
33,0400;131;418;Agent
33,0600;131;418;Agent
33,0800;548;-1;Wall
33,0800;131;418;Agent
33,1000;548;-1;Wall
33,1200;548;-1;Wall
33,2000;113;131;Agent
33,2200;113;131;Agent
33,2400;113;131;Agent
34,6600;270;453;Agent
34,6800;270;453;Agent
34,7000;270;453;Agent
34,7200;270;453;Agent
34,7400;270;453;Agent
34,7600;270;453;Agent
34,7800;270;453;Agent
34,8000;270;453;Agent
34,8200;270;453;Agent
34,8400;270;453;Agent
34,8600;270;453;Agent
34,8800;270;453;Agent
34,9000;270;453;Agent
34,9200;270;453;Agent
34,9400;270;453;Agent
34,9600;270;453;Agent
34,9800;270;453;Agent
35,0000;270;453;Agent
35,0200;270;453;Agent
35,0400;270;453;Agent
35,0600;270;453;Agent
35,0800;270;453;Agent
35,3400;100;113;Agent
35,3600;100;113;Agent
35,3800;100;113;Agent
35,4000;100;113;Agent
35,4200;100;113;Agent
35,5600;292;362;Agent
35,5800;292;362;Agent
35,8200;180;270;Agent
35,8400;180;270;Agent
35,8600;180;270;Agent
35,8800;180;270;Agent
35,9000;180;270;Agent
35,9200;180;270;Agent
35,9400;180;270;Agent
35,9600;180;270;Agent
35,9800;180;270;Agent
36,0000;180;270;Agent
36,0200;180;270;Agent
36,0400;180;270;Agent
36,0600;180;270;Agent
36,0800;180;270;Agent
36,1000;180;270;Agent
36,1200;180;270;Agent
36,1400;180;270;Agent
36,1600;180;270;Agent
37,1600;180;472;Agent
37,1800;180;472;Agent
37,2000;180;472;Agent
37,2200;180;472;Agent
37,2400;180;472;Agent
