time;density;specific_flow
0,120;0,0000;0,0000
0,240;0,0000;0,0000
0,360;0,0000;0,0000
0,480;0,0000;0,0000
0,600;0,0000;0,0000
0,720;0,0000;0,0000
0,840;0,0000;0,0000
0,960;0,0000;0,0000
1,080;0,0000;0,0000
1,180;0,0000;0,0000
1,300;0,0000;0,0000
1,420;0,0000;0,0000
1,520;0,0000;0,0000
1,640;0,0000;0,0000
1,740;0,0000;0,0000
1,860;0,0000;0,0000
1,960;0,0000;0,0000
2,080;0,0000;0,0000
2,200;0,0000;0,0000
2,320;0,0000;0,0000
2,440;0,0000;0,0000
2,560;0,0000;0,0000
2,660;0,0000;0,0000
2,780;0,0000;0,0000
2,900;0,0000;0,0000
3,000;0,0000;0,0000
3,120;0,0000;0,0000
3,240;0,0000;0,0000
3,360;0,0000;0,0000
3,460;0,0000;0,0000
3,580;0,0000;0,0000
3,700;0,0000;0,0000
3,800;0,0000;0,0000
3,920;0,0000;0,0000
4,040;0,1415;0,1502
4,160;0,1415;0,1521
4,280;0,1415;0,1514
4,380;0,1415;0,1460
4,500;0,2829;0,2593
4,620;0,2829;0,2547
4,740;0,2829;0,2479
4,860;0,2829;0,2371
4,980;0,2829;0,2214
5,100;0,2829;0,2007
5,200;0,2829;0,1783
5,320;0,2829;0,1550
5,440;0,2829;0,1318
5,560;0,2829;0,2485
5,680;0,2829;0,2454
5,800;0,4244;0,4033
5,920;0,4244;0,3793
6,020;0,4244;0,3462
6,140;0,4244;0,3140
6,260;0,2829;0,1902
6,380;0,2829;0,1699
6,500;0,2829;0,1566
6,620;0,2829;0,1412
6,740;0,2829;0,1225
6,840;0,1415;0,0352
6,960;0,1415;0,0319
7,080;0,1415;0,0466
7,200;0,1415;0,0572
7,320;0,1415;0,0603
7,440;0,2829;0,2124
7,560;0,2829;0,2009
7,680;0,2829;0,1869
7,800;0,2829;0,1716
7,920;0,2829;0,1562
8,020;0,2829;0,1432
8,140;0,1415;0,0845
8,260;0,1415;0,0831
8,380;0,1415;0,0793
8,500;0,1415;0,0733
8,620;0,1415;0,0660
8,740;0,1415;0,0580
8,840;0,1415;0,0506
8,960;0,2829;0,2195
9,080;0,2829;0,2106
9,200;0,2829;0,1986
9,320;0,2829;0,1858
9,440;0,2829;0,2909
9,560;0,4244;0,4255
9,660;0,4244;0,4134
9,780;0,4244;0,3986
9,900;0,4244;0,3830
10,020;0,7074;0,6770
10,140;0,5659;0,5370
10,260;0,5659;0,5291
10,360;0,5659;0,5143
10,480;0,5659;0,4917
10,600;0,7074;0,5898
10,720;0,5659;0,4542
10,840;0,5659;0,4382
10,960;0,5659;0,4048
11,080;0,5659;0,3714
11,180;0,5659;0,3439
11,300;0,5659;0,4029
11,420;0,5659;0,3992
11,540;0,4244;0,2832
11,660;0,5659;0,4130
11,780;0,5659;0,4050
11,900;0,5659;0,3766
12,000;0,4244;0,2308
12,120;0,4244;0,2338
12,240;0,5659;0,4198
12,360;0,5659;0,4126
12,480;0,5659;0,4242
12,600;0,5659;0,4168
12,720;0,5659;0,4002
12,820;0,5659;0,3702
12,940;0,4244;0,2297
13,060;0,4244;0,2342
13,180;0,4244;0,2333
13,300;0,4244;0,2141
13,420;0,2829;0,1038
13,540;0,2829;0,1109
13,640;0,2829;0,1198
13,760;0,2829;0,1196
13,880;0,2829;0,1144
14,000;0,2829;0,1059
14,120;0,1415;0,0301
14,240;0,1415;0,0377
14,340;0,1415;0,0482
14,460;0,1415;0,0552
14,580;0,1415;0,0587
14,700;0,1415;0,0583
14,820;0,1415;0,0547
14,940;0,1415;0,0492
15,060;0,1415;0,0427
15,160;0,1415;0,0365
15,280;0,2829;0,1660
15,400;0,2829;0,1566
15,520;0,2829;0,1475
15,640;0,2829;0,1390
15,760;0,4244;0,2703
15,880;0,2829;0,2347
15,980;0,2829;0,2286
16,100;0,4244;0,3332
16,200;0,4244;0,3162
16,320;0,4244;0,2950
16,420;0,4244;0,2684
16,520;0,4244;0,2385
16,640;0,5659;0,2918
16,740;0,5659;0,2610
16,840;0,4244;0,1916
16,940;0,4244;0,2044
17,060;0,5659;0,3538
17,160;0,7074;0,4858
17,260;0,7074;0,4804
17,380;0,7074;0,4613
17,480;0,5659;0,3324
17,580;0,5659;0,3160
17,680;0,5659;0,2953
17,800;0,5659;0,2725
17,900;0,5659;0,2603
18,000;0,4244;0,1632
18,120;0,5659;0,3334
18,220;0,5659;0,3264
18,320;0,5659;0,3157
18,420;0,5659;0,3130
18,540;0,5659;0,3160
18,640;0,7074;0,4601
18,740;0,5659;0,3070
18,860;0,5659;0,3078
18,960;0,7074;0,5084
19,060;0,7074;0,5123
19,160;0,7074;0,5024
19,280;0,5659;0,3747
19,380;0,7074;0,5179
19,480;0,5659;0,3418
19,600;0,5659;0,3306
19,700;0,5659;0,3292
19,800;0,5659;0,3693
19,900;0,7074;0,5021
20,020;0,5659;0,3270
20,120;0,7074;0,4521
20,220;0,7074;0,4455
20,340;0,7074;0,4313
20,440;0,7074;0,4107
20,540;0,5659;0,2853
20,660;0,5659;0,3198
20,760;0,5659;0,3541
20,860;0,8488;0,6412
20,960;0,7074;0,5049
21,080;0,7074;0,5555
21,180;0,7074;0,6059
21,280;0,7074;0,5524
21,400;0,8488;0,6283
21,500;0,8488;0,6378
21,600;0,7074;0,4901
21,700;0,8488;0,6642
21,820;0,8488;0,5184
21,920;0,8488;0,5123
22,020;0,8488;0,5365
22,140;0,8488;0,5315
22,240;0,9903;0,6517
22,340;0,9903;0,6965
22,440;0,9903;0,7145
22,560;0,7074;0,4528
22,660;0,7074;0,4712
22,760;0,7074;0,4264
22,880;0,8488;0,4842
22,980;0,8488;0,4640
23,080;0,7074;0,3593
23,180;0,7074;0,3899
23,300;0,7074;0,3742
23,400;0,7074;0,3812
23,500;0,7074;0,3493
23,620;0,5659;0,2396
23,720;0,5659;0,2746
23,820;0,4244;0,1930
23,920;0,4244;0,1859
24,040;0,4244;0,1754
24,140;0,4244;0,1591
24,240;0,4244;0,1427
24,360;0,4244;0,1318
24,460;0,4244;0,1243
24,560;0,4244;0,1249
24,680;0,2829;0,0303
24,780;0,2829;0,0551
24,880;0,2829;0,0783
24,980;0,2829;0,0995
25,100;0,2829;0,1131
25,200;0,2829;0,1195
25,300;0,4244;0,3117
25,420;0,4244;0,3062
25,520;0,4244;0,2837
25,620;0,4244;0,2543
25,720;0,4244;0,3874
25,840;0,4244;0,3581
25,940;0,5659;0,5197
26,040;0,5659;0,5189
26,160;0,5659;0,4838
26,260;0,5659;0,4646
26,360;0,5659;0,4351
26,460;0,5659;0,3903
26,580;0,7074;0,4983
26,680;0,7074;0,4415
26,780;0,5659;0,3015
26,900;0,5659;0,2990
27,000;0,5659;0,2914
