time;agentIdA;agentIdB;type
0,0000;40;-1;Wall
0,0000;53;-1;Wall
0,0200;40;-1;Wall
0,0200;53;-1;Wall
0,2200;11;-1;Wall
0,2400;11;-1;Wall
0,2600;11;-1;Wall
0,2800;11;-1;Wall
0,3000;11;-1;Wall
0,3200;11;-1;Wall
0,3400;11;-1;Wall
0,8800;5;-1;Wall
0,9000;5;-1;Wall
0,9200;5;-1;Wall
0,9400;5;-1;Wall
0,9600;5;-1;Wall
1,9600;5;-1;Wall
1,9800;5;-1;Wall
2,2800;32;-1;Wall
2,3000;32;-1;Wall
2,3200;32;-1;Wall
2,4000;67;-1;Wall
2,4200;67;-1;Wall
2,4400;67;-1;Wall
2,6200;19;-1;Wall
2,6400;19;-1;Wall
2,6600;19;-1;Wall
3,0600;39;-1;Wall
3,0800;39;-1;Wall
3,1000;39;-1;Wall
3,7600;61;-1;Wall
3,7800;61;-1;Wall
5,9200;67;-1;Wall
5,9400;67;-1;Wall
7,3400;32;-1;Wall
7,3600;32;-1;Wall
13,1200;5;-1;Wall
13,1400;5;-1;Wall
13,1600;5;-1;Wall
13,1800;5;-1;Wall
13,2000;5;-1;Wall
21,0200;68;-1;Wall
