time;evacuated_count
0,860;1
1,160;2
1,600;3
1,680;4
2,140;5
2,440;6
3,060;7
3,480;8
3,740;9
4,040;10
4,440;11
4,460;12
4,900;13
5,420;14
5,900;15
6,340;16
6,640;17
7,000;18
7,320;19
7,580;20
7,860;21
8,080;22
8,520;23
9,020;24
9,380;25
9,800;26
10,300;27
10,580;28
11,000;29
11,560;30
11,860;31
12,260;32
12,460;33
12,900;34
13,020;35
13,780;36
14,340;37
14,400;38
14,800;39
15,060;40
15,640;41
16,060;42
16,520;43
16,900;44
17,520;45
18,240;46
18,820;47
19,120;48
19,600;49
20,120;50
20,300;51
20,740;52
21,140;53
21,240;54
21,760;55
22,100;56
22,440;57
22,880;58
23,400;59
23,800;60
24,220;61
24,340;62
24,780;63
25,120;64
25,320;65
25,620;66
25,900;67
26,180;68
26,420;69
27,000;70
27,480;71
27,720;72
28,100;73
28,580;74
28,940;75
29,380;76
29,720;77
29,980;78
30,500;79
30,820;80
31,420;81
31,520;82
32,240;83
32,740;84
33,300;85
33,880;86
34,460;87
35,080;88
35,580;89
36,160;90
36,640;91
37,160;92
37,620;93
