time;evacuated_count
9,800;1
11,020;2
11,040;3
12,280;4
12,340;5
12,500;6
12,840;7
12,860;8
13,780;9
13,860;10
14,580;11
14,620;12
14,640;13
15,020;14
15,160;15
15,480;16
15,540;17
15,660;18
16,960;19
17,220;20
17,260;21
17,360;22
17,860;23
17,880;24
18,180;25
18,220;26
18,580;27
18,740;28
19,320;29
19,420;30
19,600;31
19,960;32
19,980;33
20,460;34
21,520;35
21,600;36
21,740;37
21,840;38
22,180;39
22,440;40
22,540;41
22,760;42
22,920;43
23,060;44
23,280;45
23,460;46
23,500;47
24,220;48
24,280;49
24,560;50
24,820;51
24,940;52
25,260;53
25,660;54
26,080;55
26,240;56
26,420;57
26,480;58
26,640;59
26,880;60
26,900;61
27,280;62
27,480;63
28,180;64
28,800;65
29,140;66
29,440;67
29,500;68
30,480;69
30,720;70
30,860;71
31,160;72
31,240;73
31,580;74
31,880;75
31,920;76
32,060;77
32,100;78
32,300;79
33,080;80
33,400;81
33,600;82
33,900;83
33,940;84
33,960;85
34,000;86
34,100;87
34,340;88
35,040;89
35,060;90
35,200;91
35,340;92
36,280;93
36,980;94
37,040;95
37,100;96
37,340;97
37,420;98
37,480;99
37,600;100
37,820;101
38,020;102
38,100;103
38,180;104
38,760;105
38,800;106
39,280;107
39,900;108
40,720;109
40,940;110
41,060;111
41,180;112
41,480;113
41,760;114
41,840;115
41,920;116
42,000;117
42,280;118
42,300;119
42,300;120
42,400;121
42,720;122
42,740;123
42,960;124
43,080;125
43,180;126
43,480;127
44,280;128
44,520;129
45,220;130
45,380;131
45,840;132
45,840;133
46,320;134
46,340;135
46,540;136
46,780;137
46,800;138
47,080;139
47,780;140
47,920;141
48,160;142
48,260;143
48,280;144
48,420;145
48,600;146
48,700;147
48,920;148
49,220;149
49,600;150
50,320;151
50,400;152
50,560;153
51,300;154
51,480;155
51,540;156
51,900;157
52,240;158
52,320;159
52,680;160
52,880;161
53,540;162
53,560;163
54,280;164
54,420;165
54,560;166
54,840;167
54,960;168
55,040;169
55,860;170
56,080;171
56,160;172
56,240;173
56,440;174
56,460;175
56,780;176
57,340;177
57,520;178
57,540;179
57,860;180
58,260;181
58,620;182
58,740;183
58,740;184
58,860;185
59,280;186
59,280;187
59,340;188
59,400;189
60,280;190
60,340;191
60,700;192
60,720;193
60,840;194
61,540;195
61,700;196
61,920;197
62,020;198
62,520;199
62,540;200
62,620;201
62,620;202
62,660;203
63,960;204
64,440;205
65,200;206
65,260;207
65,660;208
65,700;209
65,800;210
65,980;211
66,080;212
66,200;213
66,680;214
66,700;215
66,800;216
67,060;217
67,340;218
67,580;219
67,580;220
67,960;221
68,420;222
68,560;223
68,600;224
68,860;225
69,140;226
69,280;227
69,600;228
69,780;229
69,800;230
69,980;231
70,280;232
70,580;233
71,420;234
71,640;235
71,780;236
71,900;237
72,840;238
73,280;239
73,420;240
73,460;241
73,640;242
73,660;243
73,680;244
74,220;245
74,520;246
74,660;247
74,800;248
74,820;249
74,940;250
75,300;251
75,480;252
75,860;253
76,160;254
76,280;255
76,560;256
76,580;257
76,800;258
76,900;259
76,960;260
77,280;261
77,480;262
77,840;263
78,060;264
78,260;265
78,680;266
80,000;267
80,640;268
80,660;269
81,120;270
81,460;271
81,780;272
81,980;273
82,820;274
82,900;275
83,280;276
83,320;277
83,620;278
83,720;279
83,820;280
84,240;281
84,700;282
84,960;283
85,080;284
85,180;285
85,400;286
85,560;287
85,920;288
86,260;289
86,460;290
86,480;291
87,120;292
87,120;293
87,200;294
87,620;295
88,100;296
88,140;297
88,360;298
88,540;299
88,800;300
89,060;301
90,040;302
90,120;303
90,140;304
90,180;305
90,260;306
90,360;307
90,980;308
91,000;309
91,400;310
91,800;311
91,840;312
92,200;313
92,300;314
92,300;315
92,560;316
92,740;317
93,240;318
93,480;319
93,540;320
93,840;321
94,020;322
94,040;323
94,100;324
94,600;325
94,640;326
94,660;327
95,380;328
95,420;329
95,500;330
95,500;331
95,560;332
95,720;333
95,740;334
96,360;335
96,600;336
96,940;337
96,980;338
97,220;339
97,700;340
98,220;341
98,420;342
99,040;343
99,160;344
99,380;345
99,380;346
99,540;347
99,800;348
100,220;349
100,240;350
100,480;351
