agentId;time;posX;posZ;speed
447;6,9400;0,8663;1,1122;1,9477
447;7,0600;0,6329;1,1396;1,9585
447;7,1800;0,4003;1,1733;1,9584
447;7,3000;0,1674;1,2052;1,9585
447;7,4200;-0,0667;1,2248;1,9577
447;7,5400;-0,3014;1,2370;1,9588
447;7,6400;-0,4968;1,2505;1,9587
447;7,7600;-0,7308;1,2731;1,9586
447;7,8800;-0,9643;1,2997;1,9588
450;8,0000;0,3916;1,9996;1,6488
192;8,0000;0,9637;0,6095;1,8857
580;8,1000;0,8328;1,2700;1,5958
450;8,1000;0,3245;1,8427;1,7060
192;8,1000;0,7767;0,6381;1,8924
580;8,2200;0,6136;1,2362;1,8482
450;8,2200;0,2431;1,6609;1,6600
192;8,2200;0,5494;0,6471;1,8954
580;8,3400;0,4056;1,1620;1,8405
450;8,3400;0,1290;1,4987;1,6525
192;8,3400;0,3222;0,6365;1,8951
580;8,4600;0,2175;1,0597;1,7846
450;8,4600;-0,0216;1,3640;1,6843
192;8,4600;0,0950;0,6235;1,8968
439;8,4600;-0,5048;1,8271;1,7235
580;8,5800;0,0672;0,9524;1,5392
450;8,5800;-0,1888;1,2482;1,6946
192;8,5800;-0,1325;0,6172;1,8962
439;8,5800;-0,6125;1,6437;1,7719
580;8,7000;-0,0396;0,8915;1,0241
450;8,7000;-0,3608;1,1375;1,7040
192;8,7000;-0,3591;0,5968;1,8962
439;8,7000;-0,7229;1,4620;1,7723
580;8,8000;-0,1005;0,8615;0,6788
450;8,8000;-0,4892;1,0476;1,5683
192;8,8000;-0,5475;0,5762;1,8949
439;8,8000;-0,8295;1,3202;1,7740
580;8,9200;-0,1703;0,8190;0,6810
450;8,9200;-0,5982;0,9301;1,3357
192;8,9200;-0,7716;0,5363;1,8970
439;8,9200;-0,9672;1,1576;1,7755
580;9,0400;-0,2392;0,7698;0,7057
450;9,0400;-0,6567;0,8711;0,6920
192;9,0400;-0,9952;0,4938;1,8972
580;9,1600;-0,3077;0,7242;0,6856
450;9,1600;-0,6938;0,8047;0,6339
580;9,2800;-0,3275;0,6911;0,3213
450;9,2800;-0,7226;0,7059;0,8574
574;9,2800;0,7263;1,9644;1,7104
580;9,4000;-0,3526;0,6694;0,2764
450;9,4000;-0,7488;0,5749;1,1132
574;9,4000;0,6704;1,7601;1,7652
580;9,5200;-0,3896;0,6503;0,3476
450;9,5200;-0,7619;0,4308;1,2062
574;9,5200;0,6006;1,5571;1,7887
580;9,6200;-0,4329;0,6399;0,4450
450;9,6200;-0,7647;0,2965;1,3426
578;9,6200;-0,1681;1,8478;1,5363
574;9,6200;0,5395;1,3894;1,7845
286;9,6200;0,9952;1,4225;1,7915
580;9,7400;-0,5037;0,6413;0,5902
450;9,7400;-0,7680;0,1275;1,4090
