time;evacuated_count
0,780;1
1,340;2
1,540;3
1,760;4
2,100;5
2,300;6
2,760;7
3,040;8
3,440;9
3,740;10
3,980;11
4,260;12
4,600;13
5,040;14
5,440;15
5,560;16
5,820;17
6,200;18
6,860;19
6,960;20
7,200;21
8,060;22
8,240;23
8,600;24
8,920;25
9,220;26
9,920;27
10,120;28
10,360;29
10,700;30
11,140;31
11,340;32
11,760;33
12,000;34
12,880;35
13,160;36
13,360;37
13,520;38
14,020;39
14,240;40
14,580;41
14,820;42
14,920;43
15,520;44
15,860;45
16,140;46
16,540;47
16,880;48
17,000;49
17,460;50
17,740;51
17,880;52
18,120;53
18,400;54
18,780;55
19,100;56
19,360;57
19,940;58
20,060;59
20,280;60
21,020;61
21,480;62
21,960;63
22,320;64
22,820;65
23,320;66
23,520;67
23,900;68
24,400;69
24,980;70
25,720;71
26,300;72
26,740;73
27,260;74
28,020;75
28,420;76
28,840;77
29,300;78
30,040;79
30,520;80
32,300;81
33,020;82
33,640;83
34,240;84
35,480;85
36,320;86
36,940;87
38,480;88
39,680;89
40,940;90
42,520;91
44,940;92
47,300;93
