time;evacuated_count
11,600;1
12,720;2
13,040;3
13,080;4
13,280;5
13,380;6
13,660;7
13,760;8
14,200;9
14,340;10
14,660;11
14,920;12
15,300;13
15,820;14
15,960;15
15,980;16
16,060;17
16,300;18
16,460;19
16,500;20
17,120;21
17,360;22
17,420;23
17,480;24
17,900;25
18,520;26
18,560;27
18,880;28
19,040;29
19,780;30
19,800;31
19,960;32
19,960;33
20,180;34
20,900;35
21,320;36
21,640;37
21,980;38
22,700;39
22,900;40
23,040;41
23,160;42
23,320;43
24,520;44
24,580;45
24,820;46
25,160;47
25,320;48
26,140;49
26,140;50
26,460;51
26,500;52
26,820;53
26,880;54
26,960;55
27,440;56
27,540;57
27,840;58
28,120;59
28,320;60
28,660;61
29,020;62
29,500;63
29,520;64
29,580;65
30,680;66
30,860;67
31,280;68
31,400;69
31,620;70
31,800;71
32,040;72
32,860;73
33,060;74
33,200;75
34,100;76
34,620;77
35,080;78
35,380;79
35,420;80
35,800;81
36,020;82
36,060;83
36,160;84
36,360;85
36,580;86
37,000;87
37,040;88
37,160;89
37,280;90
37,360;91
37,480;92
37,500;93
37,520;94
37,740;95
37,940;96
38,220;97
39,020;98
39,620;99
39,720;100
40,140;101
40,180;102
40,280;103
40,820;104
41,400;105
41,460;106
41,500;107
41,960;108
42,060;109
42,100;110
42,360;111
43,140;112
43,620;113
43,740;114
43,780;115
43,820;116
44,160;117
44,300;118
44,720;119
45,000;120
45,200;121
45,340;122
45,620;123
45,980;124
46,100;125
46,300;126
46,380;127
47,500;128
47,740;129
47,920;130
48,380;131
48,400;132
48,600;133
48,800;134
48,860;135
48,960;136
49,100;137
49,200;138
49,360;139
49,380;140
49,500;141
49,580;142
49,700;143
49,800;144
50,080;145
50,480;146
50,880;147
51,220;148
52,360;149
52,500;150
52,700;151
52,880;152
53,280;153
53,360;154
53,460;155
53,700;156
53,920;157
54,120;158
54,180;159
54,240;160
54,440;161
54,520;162
54,780;163
54,900;164
55,500;165
55,600;166
55,900;167
56,260;168
56,300;169
56,740;170
57,140;171
57,160;172
57,320;173
57,720;174
58,100;175
58,220;176
58,600;177
59,720;178
59,900;179
60,040;180
60,080;181
60,220;182
60,500;183
60,580;184
60,860;185
61,020;186
61,180;187
61,260;188
61,320;189
61,340;190
61,700;191
62,140;192
62,340;193
62,780;194
62,920;195
63,060;196
63,480;197
63,700;198
63,940;199
64,060;200
64,360;201
64,500;202
64,640;203
64,900;204
65,360;205
65,400;206
65,720;207
65,880;208
65,900;209
66,020;210
66,360;211
66,740;212
67,060;213
67,160;214
67,240;215
67,620;216
68,040;217
68,300;218
68,380;219
68,820;220
69,080;221
69,560;222
69,760;223
70,040;224
70,100;225
70,740;226
71,240;227
71,360;228
71,480;229
71,620;230
71,660;231
71,900;232
71,900;233
72,020;234
72,580;235
73,380;236
73,960;237
74,200;238
74,460;239
74,860;240
75,060;241
75,100;242
75,260;243
75,740;244
75,760;245
76,060;246
76,160;247
76,320;248
76,840;249
77,220;250
77,400;251
77,620;252
78,260;253
78,460;254
78,700;255
79,020;256
79,200;257
79,440;258
79,560;259
79,760;260
80,160;261
80,400;262
80,500;263
80,760;264
81,000;265
81,460;266
81,740;267
82,620;268
82,660;269
82,760;270
83,020;271
83,040;272
83,340;273
83,440;274
83,720;275
83,880;276
84,260;277
84,600;278
84,960;279
85,440;280
85,460;281
85,660;282
85,920;283
85,920;284
86,120;285
86,220;286
86,380;287
86,480;288
86,880;289
86,880;290
87,300;291
87,340;292
87,780;293
88,320;294
88,700;295
