time;density;specific_flow
4,580;0,0000;0,0000
4,700;0,0000;0,0000
4,820;0,0000;0,0000
4,940;0,0000;0,0000
5,060;0,0000;0,0000
5,180;0,0000;0,0000
5,300;0,0000;0,0000
5,420;0,0000;0,0000
5,540;0,0000;0,0000
5,660;0,0000;0,0000
5,780;0,0000;0,0000
5,900;0,0000;0,0000
6,000;0,0000;0,0000
6,120;0,0000;0,0000
6,240;0,0000;0,0000
6,360;0,0000;0,0000
6,480;0,0000;0,0000
6,600;0,0000;0,0000
6,720;0,0000;0,0000
6,820;0,0000;0,0000
6,940;0,0000;0,0000
7,060;0,0000;0,0000
7,180;0,0000;0,0000
7,300;0,0000;0,0000
7,420;0,0000;0,0000
7,540;0,0000;0,0000
7,640;0,0000;0,0000
7,760;0,0000;0,0000
7,880;0,0000;0,0000
8,000;0,0000;0,0000
8,100;0,0000;0,0000
8,220;0,0000;0,0000
8,340;0,0000;0,0000
8,460;0,0000;0,0000
8,580;0,0000;0,0000
8,700;0,0000;0,0000
8,800;0,0000;0,0000
8,920;0,0000;0,0000
9,040;0,0000;0,0000
9,160;0,0000;0,0000
9,280;0,0000;0,0000
9,400;0,0000;0,0000
9,520;0,0000;0,0000
9,620;0,0000;0,0000
9,740;0,0000;0,0000
9,860;0,0000;0,0000
9,980;0,0000;0,0000
10,100;0,0000;0,0000
10,220;0,0000;0,0000
10,340;0,0000;0,0000
10,440;0,0398;0,0569
10,560;0,0398;0,0569
10,680;0,0398;0,0569
10,800;0,0398;0,0569
10,920;0,0398;0,0569
11,040;0,0398;0,0569
11,140;0,0398;0,0569
11,260;0,0398;0,0569
11,380;0,0398;0,0569
11,500;0,0796;0,1253
11,620;0,0398;0,0684
11,740;0,0398;0,0684
11,860;0,0398;0,0684
11,960;0,0796;0,1305
12,080;0,1194;0,1937
12,200;0,1592;0,2620
12,320;0,1989;0,3298
12,440;0,1989;0,3298
12,560;0,2387;0,3896
12,680;0,2387;0,3896
12,780;0,2387;0,3899
12,900;0,2387;0,3899
13,020;0,2387;0,3899
13,140;0,1592;0,2647
13,260;0,1989;0,3270
13,380;0,1989;0,3096
13,500;0,1989;0,3204
13,600;0,1989;0,3204
13,720;0,1592;0,2606
13,840;0,1592;0,2508
13,960;0,1592;0,2508
14,080;0,1592;0,2508
14,200;0,1989;0,3189
14,320;0,1592;0,2566
14,420;0,1194;0,1779
14,540;0,1194;0,1779
14,660;0,1592;0,2267
14,780;0,1989;0,2991
14,900;0,1989;0,2991
15,020;0,1989;0,2882
15,120;0,1989;0,2882
15,240;0,2387;0,3305
15,360;0,2387;0,3195
15,480;0,2785;0,3831
15,600;0,2785;0,3831
15,720;0,2785;0,3831
15,840;0,2387;0,3343
15,940;0,2387;0,3343
16,040;0,1989;0,2703
16,160;0,1989;0,2707
16,260;0,2387;0,3302
16,360;0,2387;0,3511
16,480;0,1989;0,2940
16,580;0,1592;0,2304
16,680;0,1592;0,2304
16,780;0,1989;0,2808
16,900;0,1989;0,2808
17,000;0,1989;0,2808
17,100;0,2387;0,3430
17,220;0,1989;0,2945
17,320;0,2387;0,3461
17,420;0,1989;0,2830
17,520;0,1194;0,1642
17,640;0,1194;0,1642
17,740;0,1194;0,1642
17,840;0,1194;0,1642
17,960;0,1194;0,1562
18,060;0,1592;0,1924
18,160;0,1592;0,1924
18,280;0,1592;0,1924
18,380;0,1592;0,1924
18,480;0,1592;0,1924
18,580;0,0796;0,0786
18,700;0,1194;0,1386
18,800;0,1989;0,2179
18,900;0,1592;0,1818
19,020;0,1592;0,1818
19,120;0,1592;0,1858
19,220;0,1989;0,2263
19,320;0,1989;0,2263
19,440;0,1989;0,2263
19,540;0,1989;0,2263
19,640;0,1989;0,2263
19,760;0,1989;0,2263
19,860;0,1592;0,1484
19,960;0,1592;0,1484
20,060;0,0796;0,0762
20,180;0,0796;0,0762
20,280;0,0796;0,1001
20,380;0,0796;0,1001
20,500;0,0796;0,1001
20,600;0,0796;0,1001
20,700;0,1194;0,1580
20,800;0,1592;0,1903
20,920;0,1194;0,1607
21,020;0,1194;0,1607
21,120;0,1194;0,1607
21,240;0,1194;0,1607
21,340;0,0796;0,0902
21,440;0,1194;0,1375
21,540;0,1194;0,1375
21,660;0,0796;0,0796
21,760;0,1194;0,1281
21,860;0,1194;0,1281
21,980;0,2387;0,2650
22,080;0,1989;0,2328
22,180;0,1989;0,2328
22,280;0,1989;0,2328
22,400;0,1989;0,2328
22,500;0,1989;0,2328
22,600;0,1989;0,2328
22,720;0,1592;0,1854
22,820;0,1592;0,1854
22,920;0,1194;0,1597
23,040;0,1194;0,1597
23,140;0,0796;0,0946
23,240;0,0796;0,0996
23,340;0,0796;0,1169
23,460;0,0796;0,1169
23,560;0,0796;0,1169
23,660;0,1194;0,1769
23,780;0,1194;0,1769
23,880;0,1194;0,1769
23,980;0,1194;0,1769
24,080;0,1989;0,2683
24,200;0,1989;0,2683
24,300;0,1989;0,2683
24,400;0,1989;0,2683
24,520;0,1989;0,2683
24,620;0,1194;0,1514
24,720;0,1194;0,1514
24,820;0,1194;0,1514
24,940;0,0796;0,0914
25,040;0,1194;0,1329
25,140;0,1592;0,1805
25,260;0,1592;0,1416
25,360;0,1592;0,1717
25,460;0,1592;0,1717
25,560;0,1592;0,1717
25,680;0,1989;0,2468
25,780;0,2387;0,3061
25,880;0,2785;0,3312
26,000;0,2785;0,3312
26,100;0,2785;0,3312
26,200;0,2387;0,3012
26,300;0,2387;0,3012
26,420;0,2387;0,3012
26,520;0,1592;0,2187
26,620;0,1989;0,2762
26,740;0,1989;0,2762
26,840;0,1989;0,2374
26,940;0,1989;0,2548
27,060;0,1989;0,2178
27,160;0,1989;0,2178
27,260;0,1989;0,2178
27,360;0,1989;0,2178
27,480;0,1989;0,2100
27,580;0,1592;0,1525
27,680;0,1592;0,1525
27,800;0,1989;0,2117
27,900;0,1592;0,1754
28,000;0,1592;0,1754
28,100;0,1592;0,1754
28,220;0,1989;0,2522
28,320;0,1989;0,2522
28,420;0,1989;0,2660
28,540;0,1989;0,2660
28,640;0,1989;0,2660
28,740;0,1592;0,2146
28,840;0,1592;0,2146
28,960;0,1592;0,2146
29,060;0,1194;0,1554
29,160;0,1194;0,1554
29,280;0,1194;0,1554
29,380;0,1989;0,2457
29,480;0,1989;0,2457
29,580;0,1194;0,1428
29,700;0,0796;0,0903
29,800;0,1194;0,1602
29,900;0,1194;0,1602
30,020;0,1194;0,1602
30,120;0,1194;0,1602
30,220;0,1194;0,1602
30,320;0,1592;0,2173
30,440;0,1592;0,2173
30,540;0,1989;0,2792
30,640;0,1989;0,2792
30,760;0,2387;0,3388
30,860;0,2387;0,3388
30,960;0,1989;0,2689
31,060;0,1989;0,2689
31,180;0,1989;0,2689
31,280;0,1989;0,2689
31,380;0,1592;0,2119
31,500;0,1194;0,1734
31,600;0,1194;0,1734
31,700;0,0796;0,1115
31,820;0,0796;0,0641
31,920;0,0796;0,0641
32,020;0,1194;0,1276
32,140;0,1194;0,1267
32,240;0,1194;0,1267
32,360;0,1194;0,1267
32,480;0,1194;0,1267
32,600;0,1194;0,1267
32,700;0,1592;0,1677
32,820;0,1592;0,1677
32,940;0,1194;0,1582
33,040;0,1194;0,1582
33,160;0,0796;0,0946
33,280;0,0398;0,0411
33,380;0,0398;0,0411
33,500;0,0796;0,0957
33,620;0,1194;0,1440
33,720;0,1194;0,1440
33,840;0,1194;0,1440
33,960;0,1194;0,1440
34,080;0,1194;0,1440
34,180;0,1194;0,1514
34,300;0,1592;0,2021
34,420;0,1989;0,2579
34,520;0,1989;0,2579
34,640;0,1989;0,2375
34,760;0,2387;0,2844
34,860;0,2785;0,3523
34,980;0,2785;0,3523
35,100;0,2387;0,3041
35,200;0,3183;0,3992
35,320;0,3183;0,3992
35,440;0,2387;0,2949
35,560;0,2785;0,3411
35,660;0,2785;0,3411
35,780;0,3183;0,3873
35,900;0,3183;0,3589
36,000;0,3581;0,4008
36,120;0,3581;0,4342
36,240;0,3183;0,3873
36,340;0,3581;0,4427
36,460;0,3183;0,3929
36,580;0,3979;0,4904
36,680;0,3581;0,4450
36,800;0,3581;0,4450
36,920;0,3979;0,5197
37,040;0,3979;0,5266
37,140;0,3581;0,4847
37,260;0,3183;0,4385
37,380;0,2387;0,3202
37,480;0,2387;0,3202
37,600;0,1194;0,1872
37,720;0,1194;0,1872
37,820;0,1194;0,1678
37,940;0,1592;0,1678
38,060;0,1194;0,0931
38,180;0,1194;0,0931
38,280;0,0796;0,0400
38,400;0,1194;0,0880
38,520;0,1194;0,0880
38,620;0,1592;0,1425
38,740;0,1592;0,1425
38,860;0,1592;0,1425
38,960;0,1989;0,1950
