time;evacuated_count
4,100;1
6,060;2
6,840;3
7,560;4
8,000;5
8,780;6
9,320;7
9,880;8
10,360;9
11,160;10
12,100;11
12,820;12
13,380;13
13,920;14
14,580;15
15,980;16
17,560;17
18,380;18
19,220;19
19,300;20
19,960;21
20,940;22
21,720;23
22,660;24
23,720;25
24,640;26
25,520;27
25,540;28
26,400;29
26,720;30
27,240;31
27,380;32
28,040;33
28,900;34
29,360;35
29,980;36
30,540;37
30,920;38
31,600;39
32,080;40
32,780;41
33,140;42
33,700;43
34,220;44
34,860;45
35,760;46
36,700;47
37,300;48
38,480;49
39,140;50
41,200;51
43,360;52
44,380;53
47,580;54
103,500;55
104,960;56
