time;agentId;headwayDistance;headwayVelocity
0,2600;26;0,3651;0,0000
0,2600;29;0,3831;0,1673
0,2600;31;0,3678;0,0892
0,2600;33;0,4284;0,0384
0,2600;34;0,3831;0,0384
0,2600;36;0,4786;0,3208
0,5200;26;0,3997;0,5029
0,5200;29;0,4262;0,3935
0,5200;31;0,3997;0,3576
0,5200;33;0,4430;0,8967
0,5200;34;0,4262;0,1613
0,5200;36;0,4430;0,6902
0,7800;26;0,4313;0,6995
0,7800;20;0,4241;0,0000
0,7800;29;0,4545;0,4286
0,7800;31;0,4313;0,4331
0,7800;33;0,4213;1,3922
0,7800;34;0,4545;0,2847
0,7800;36;0,4213;1,0709
1,0400;26;0,4714;0,2370
1,0400;20;0,4163;0,0000
1,0400;29;0,4624;0,3992
1,0400;31;0,4454;0,4779
1,0400;32;0,4454;1,0155
1,0400;33;0,5474;1,0155
1,0400;34;0,4624;0,3769
1,3000;26;0,4638;0,5054
1,3000;20;0,4379;0,0000
1,3000;29;0,4759;0,4507
1,3000;31;0,4102;1,1113
1,3000;32;0,4102;1,5233
1,3000;34;0,4759;0,3871
1,3000;22;0,4756;0,0000
1,5600;26;0,4687;0,5617
1,5600;20;0,4206;0,0000
1,5600;29;0,4944;0,6947
1,5600;32;0,5624;0,6947
1,5600;34;0,5085;0,5352
1,5600;22;0,4807;0,0000
1,8200;26;0,4512;0,6523
1,8200;28;0,3812;0,9618
1,8200;20;0,3992;0,3374
1,8200;29;0,4512;0,9333
1,8200;34;0,5652;0,9333
1,8200;35;0,3812;0,3374
1,8200;22;0,4813;0,6523
1,8200;15;0,4234;0,5118
2,0800;25;0,3497;0,4917
2,0800;26;0,3549;0,7949
2,0800;28;0,4011;0,4468
2,0800;20;0,4011;0,5059
2,0800;29;0,3497;0,9357
2,0800;35;0,3549;1,0110
2,0800;22;0,4284;0,4917
2,0800;14;0,4401;0,0000
2,0800;15;0,3979;0,0000
2,3400;21;0,3705;0,0000
2,3400;25;0,3478;0,6279
2,3400;26;0,3667;0,9002
2,3400;28;0,4056;0,4508
2,3400;20;0,3662;0,5242
2,3400;29;0,3478;0,9002
2,3400;35;0,3784;1,3487
2,3400;22;0,3975;0,6279
2,3400;7;0,3913;0,5242
2,3400;8;0,4323;0,0000
2,3400;14;0,4510;0,2902
2,3400;15;0,3662;0,4508
2,6000;21;0,3876;0,0000
2,6000;25;0,3584;0,3864
2,6000;28;0,3850;0,4249
2,6000;20;0,3754;0,2512
2,6000;29;0,3584;0,6423
2,6000;35;0,4097;0,6423
2,6000;22;0,4003;0,3864
2,6000;17;0,3457;0,0000
2,6000;7;0,3783;0,2512
2,6000;8;0,4146;0,0000
2,6000;14;0,4246;0,0000
2,6000;15;0,3754;0,4249
2,8600;21;0,3947;0,2263
2,8600;27;0,4399;0,3032
2,8600;28;0,3749;0,2446
2,8600;20;0,3611;0,3877
2,8600;29;0,4040;0,2263
2,8600;22;0,3947;0,3032
2,8600;17;0,3506;0,0000
2,8600;7;0,3604;0,3877
2,8600;8;0,3821;0,0000
2,8600;14;0,4243;0,0000
2,8600;15;0,3604;0,6511
3,1200;21;0,3917;0,0000
3,1200;27;0,4343;0,8086
3,1200;28;0,3799;0,8086
3,1200;20;0,4010;0,0576
3,1200;29;0,3799;0,8403
3,1200;22;0,3948;0,1434
3,1200;17;0,3602;0,0000
3,1200;7;0,3678;0,0576
3,1200;8;0,3653;0,0000
3,1200;14;0,4507;0,0000
3,1200;15;0,3678;0,3163
3,3800;21;0,3941;0,2428
3,3800;27;0,4438;0,2428
3,3800;28;0,3869;0,3488
3,3800;20;0,3869;0,1595
3,3800;22;0,3941;0,1886
3,3800;17;0,3677;0,0000
3,3800;1;0,3998;0,4792
3,3800;4;0,3998;0,4185
3,3800;7;0,3795;0,2503
3,3800;8;0,3678;0,0000
3,3800;14;0,4319;0,1886
3,3800;15;0,3795;0,1720
3,6400;21;0,3963;0,0000
3,6400;27;0,3602;0,5299
3,6400;28;0,3813;0,1660
3,6400;20;0,3699;0,5299
3,6400;30;0,3557;0,0000
3,6400;22;0,3602;0,5407
3,6400;17;0,3670;0,0000
3,6400;1;0,3636;0,3655
3,6400;4;0,3636;0,2906
3,6400;7;0,3844;0,3655
3,6400;8;0,3655;0,0000
3,6400;14;0,4372;0,1962
3,6400;15;0,3793;0,1665
3,9000;0;0,3642;0,1304
3,9000;21;0,3663;0,5717
3,9000;24;0,3663;0,2740
3,9000;20;0,3835;0,0529
3,9000;30;0,3452;0,2740
3,9000;22;0,3778;0,3300
3,9000;17;0,3414;0,3134
3,9000;1;0,3609;0,2164
3,9000;4;0,3609;0,1667
3,9000;7;0,3778;0,0529
3,9000;8;0,3642;0,3134
3,9000;14;0,4170;0,2740
3,9000;15;0,3414;0,2740
4,1600;0;0,3635;0,0675
4,1600;21;0,3678;0,0000
4,1600;24;0,3743;0,0270
4,1600;20;0,4284;0,4222
4,1600;30;0,3443;0,0802
4,1600;22;0,4073;0,1532
4,1600;17;0,3400;0,2535
4,1600;1;0,3841;0,2762
4,1600;4;0,3784;0,1532
4,1600;7;0,3633;0,2535
4,1600;8;0,3635;0,0943
4,1600;14;0,4113;0,0270
4,1600;15;0,3400;0,0802
4,4200;0;0,3687;0,0000
4,4200;21;0,3660;0,0000
4,4200;24;0,3480;0,7114
4,4200;30;0,3444;0,0957
4,4200;22;0,3480;0,5525
4,4200;17;0,3367;0,0000
4,4200;1;0,3963;0,2630
4,4200;4;0,3911;0,2978
4,4200;7;0,3521;0,2630
4,4200;8;0,3698;0,1826
4,4200;14;0,4166;0,0761
4,4200;15;0,3388;0,0957
4,6800;0;0,3800;0,0000
4,6800;21;0,3660;0,0000
4,6800;24;0,3868;0,2300
4,6800;30;0,3594;0,3424
4,6800;17;0,3402;0,4642
4,6800;1;0,4223;0,1831
4,6800;4;0,3706;0,0100
4,6800;7;0,3593;0,4642
4,6800;8;0,3838;0,2433
4,6800;14;0,4225;0,1831
4,6800;15;0,3402;0,3424
4,9400;0;0,3698;0,1894
4,9400;21;0,3667;0,0000
4,9400;24;0,3793;0,1966
4,9400;30;0,3617;0,4899
4,9400;17;0,3471;0,5872
4,9400;1;0,4166;0,3158
4,9400;4;0,3956;0,1612
4,9400;7;0,3721;0,5872
4,9400;8;0,3698;0,3158
4,9400;14;0,4298;0,0000
4,9400;15;0,3471;0,4899
4,9400;41;0,3978;0,0759
5,2000;0;0,3717;0,2205
5,2000;21;0,3869;0,0000
5,2000;23;0,3393;0,1046
5,2000;24;0,4195;0,3969
5,2000;17;0,3393;0,2156
5,2000;1;0,3969;0,1857
5,2000;4;0,4094;0,1472
5,2000;7;0,3755;0,3969
5,2000;8;0,3702;0,2156
5,2000;14;0,4299;0,0000
5,2000;15;0,3699;0,1046
5,2000;41;0,4094;0,2223
5,2000;42;0,4142;0,2247
5,4600;0;0,3708;0,2924
5,4600;21;0,3795;0,7875
5,4600;23;0,3591;0,0000
5,4600;17;0,3633;0,2188
5,4600;1;0,3642;0,2924
5,4600;4;0,4136;0,2581
5,4600;7;0,3918;0,6311
5,4600;8;0,3642;0,3069
5,4600;14;0,4222;0,0000
5,4600;15;0,3795;0,6311
5,4600;41;0,4396;0,3748
5,4600;42;0,4231;0,3069
5,7200;0;0,3630;0,2200
5,7200;21;0,4150;0,3789
5,7200;23;0,3683;0,0000
5,7200;19;0,4150;0,5136
5,7200;17;0,4283;0,4036
5,7200;1;0,3556;0,2368
5,7200;4;0,3880;0,3271
5,7200;7;0,3556;0,3271
5,7200;8;0,3630;0,2579
5,7200;14;0,4235;0,0000
5,7200;41;0,4120;0,2605
5,7200;42;0,4120;0,0256
5,9800;0;0,3654;0,0672
5,9800;21;0,3640;0,9381
5,9800;23;0,3542;0,0000
5,9800;19;0,4424;0,6955
5,9800;17;0,3640;0,6955
5,9800;1;0,3650;0,0672
5,9800;4;0,3675;0,1639
5,9800;7;0,3775;0,1639
5,9800;8;0,3650;0,1639
5,9800;14;0,4135;0,0000
5,9800;41;0,3857;0,0000
