agentId;time;posX;posZ;speed
26;0,1200;-0,1098;0,3301;0,4528
29;0,1200;0,3353;0,1469;0,8377
31;0,1200;-0,3804;0,1117;0,0684
33;0,1200;0,0588;-0,1411;0,2049
34;0,1200;0,5172;-0,1711;0,3123
36;0,1200;-0,3409;-0,4165;0,0790
26;0,2400;-0,1082;0,3195;0,0892
29;0,2400;0,3341;0,1424;0,0384
31;0,2400;-0,3802;0,0784;0,2777
33;0,2400;0,0600;-0,1796;0,3208
34;0,2400;0,5169;-0,1911;0,1673
36;0,2400;-0,3326;-0,4557;0,3339
26;0,3600;-0,1074;0,2942;0,2113
29;0,3600;0,3364;0,1312;0,0950
31;0,3600;-0,3840;0,0249;0,4464
33;0,3600;0,0636;-0,2478;0,5691
34;0,3600;0,5108;-0,2278;0,3093
36;0,3600;-0,3111;-0,5274;0,6235
26;0,4800;-0,1064;0,2513;0,3576
29;0,4800;0,3429;0,1130;0,1613
31;0,4800;-0,3810;-0,0353;0,5029
33;0,4800;0,0612;-0,3306;0,6902
34;0,4800;0,5067;-0,2748;0,3935
36;0,4800;-0,2765;-0,6293;0,8967
26;0,6000;-0,1089;0,2038;0,3961
29;0,6000;0,3556;0,0813;0,2843
31;0,6000;-0,3674;-0,1112;0,6422
33;0,6000;0,0527;-0,4350;0,8734
34;0,6000;0,5059;-0,3239;0,4090
36;0,6000;-0,2226;-0,7565;1,1515
26;0,7200;-0,1091;0,1519;0,4331
20;0,7200;-0,4918;0,3915;0,2325
29;0,7200;0,3662;0,0489;0,2847
31;0,7200;-0,3504;-0,1934;0,6995
33;0,7200;0,0564;-0,5635;1,0709
34;0,7200;0,4985;-0,3748;0,4286
36;0,7200;-0,1510;-0,9075;1,3922
26;0,8400;-0,1057;0,1085;0,3625
20;0,8400;-0,4878;0,3561;0,2971
29;0,8400;0,3747;0,0124;0,3119
31;0,8400;-0,3221;-0,2821;0,7763
33;0,8400;0,0746;-0,6725;0,9206
34;0,8400;0,4898;-0,4329;0,4902
36;0,8400;-0,0856;-1,0858;1,5832
26;0,9600;-0,1002;0,0629;0,3829
20;0,9600;-0,4837;0,3279;0,2370
29;0,9600;0,3847;-0,0317;0,3769
31;0,9600;-0,2777;-0,3956;1,0155
32;0,9600;-0,7442;-0,3686;0,4779
33;0,9600;0,0906;-0,8071;1,1295
34;0,9600;0,4835;-0,4804;0,3992
26;1,0800;-0,0973;0,0137;0,4104
20;1,0800;-0,4779;0,2924;0,2997
29;1,0800;0,3906;-0,0616;0,2539
31;1,0800;-0,2271;-0,5379;1,2585
32;1,0800;-0,6525;-0,4402;0,9691
33;1,0800;0,1012;-0,9713;1,3713
34;1,0800;0,4718;-0,5208;0,3505
22;1,0800;0,2016;0,3982;0,0337
26;1,1800;-0,1003;-0,0360;0,4978
20;1,1800;-0,4738;0,2482;0,4444
29;1,1800;0,3932;-0,0812;0,1977
31;1,1800;-0,1899;-0,6761;1,4311
32;1,1800;-0,5671;-0,5070;1,0843
34;1,1800;0,4514;-0,5567;0,4129
22;1,1800;0,2006;0,3522;0,4597
26;1,3000;-0,1073;-0,0984;0,5240
20;1,3000;-0,4725;0,1876;0,5054
29;1,3000;0,3956;-0,1276;0,3871
31;1,3000;-0,1491;-0,8543;1,5233
32;1,3000;-0,4637;-0,5911;1,1113
34;1,3000;0,4230;-0,6027;0,4507
22;1,3000;0,1990;0,3061;0,3850
26;1,4200;-0,1124;-0,1735;0,6267
20;1,4200;-0,4641;0,1285;0,4969
29;1,4200;0,3971;-0,1846;0,4751
31;1,4200;-0,0764;-1,0432;1,6867
32;1,4200;-0,3718;-0,6870;1,1061
34;1,4200;0,3824;-0,6623;0,6008
22;1,4200;0,1973;0,2664;0,3310
26;1,5200;-0,1096;-0,2429;0,6947
20;1,5200;-0,4481;0,0747;0,5617
29;1,5200;0,3918;-0,2378;0,5352
32;1,5200;-0,3096;-0,7698;1,0360
34;1,5200;0,3371;-0,7331;0,8408
22;1,5200;0,1969;0,2250;0,4139
26;1,6400;-0,0989;-0,3449;0,8550
28;1,6400;-0,7433;-0,2764;0,3894
20;1,6400;-0,4256;0,0097;0,5727
29;1,6400;0,3791;-0,3168;0,6667
32;1,6400;-0,2357;-0,8933;1,1991
34;1,6400;0,2773;-0,8426;1,0391
35;1,6400;-0,7435;-0,6497;0,5752
22;1,6400;0,1986;0,1587;0,5530
15;1,6400;-0,2373;0,3864;0,2465
26;1,7400;-0,0891;-0,4377;0,9333
28;1,7400;-0,7191;-0,2998;0,3374
20;1,7400;-0,4097;-0,0389;0,5118
29;1,7400;0,3690;-0,3813;0,6523
32;1,7400;-0,1736;-1,0081;1,3061
34;1,7400;0,2389;-0,9510;1,1501
35;1,7400;-0,6503;-0,6733;0,9618
22;1,7400;0,2033;0,0904;0,6839
15;1,7400;-0,2412;0,3482;0,3841
25;1,8600;0,7191;-0,7160;0,6619
26;1,8600;-0,0778;-0,5528;0,9634
28;1,8600;-0,6969;-0,3438;0,4108
20;1,8600;-0,3954;-0,0844;0,3972
29;1,8600;0,3545;-0,4567;0,6403
34;1,8600;0,1873;-1,0268;0,7640
35;1,8600;-0,5507;-0,6985;0,8559
22;1,8600;0,2120;-0,0063;0,8094
15;1,8600;-0,2433;0,3127;0,2962
25;1,9600;0,6411;-0,7678;0,9364
26;1,9600;-0,0629;-0,6579;1,0613
28;1,9600;-0,6773;-0,3835;0,4422
20;1,9600;-0,3794;-0,1226;0,4147
29;1,9600;0,3397;-0,5115;0,5680
34;1,9600;0,1671;-1,0990;0,7502
35;1,9600;-0,4687;-0,7332;0,8908
22;1,9600;0,2192;-0,0757;0,6976
14;1,9600;0,6580;0,3756;0,2099
15;1,9600;-0,2429;0,2821;0,3061
25;2,0800;0,5465;-0,8283;0,9357
26;2,0800;-0,0474;-0,7782;1,0110
28;2,0800;-0,6506;-0,4380;0,5059
20;2,0800;-0,3529;-0,1692;0,4468
29;2,0800;0,3158;-0,5655;0,4917
35;2,0800;-0,4015;-0,8009;0,7949
22;2,0800;0,2240;-0,1471;0,5961
14;2,0800;0,6734;0,3300;0,4011
15;2,0800;-0,2410;0,2297;0,4369
25;2,2000;0,4636;-0,8949;0,8863
26;2,2000;-0,0118;-0,9076;1,1184
28;2,2000;-0,6228;-0,4927;0,5117
20;2,2000;-0,3248;-0,2133;0,4359
29;2,2000;0,2576;-0,6112;0,6169
35;2,2000;-0,3736;-0,8703;0,6232
22;2,2000;0,2272;-0,2215;0,6208
14;2,2000;0,6789;0,2961;0,2862
15;2,2000;-0,2397;0,1662;0,5294
21;2,3200;0,7258;-0,1747;0,2902
25;2,3200;0,3726;-0,9530;0,9002
26;2,3200;0,0192;-1,0664;1,3487
28;2,3200;-0,5859;-0,5484;0,5563
20;2,3200;-0,2985;-0,2606;0,4508
29;2,3200;0,1947;-0,6528;0,6279
35;2,3200;-0,3189;-0,9113;0,5703
22;2,3200;0,2267;-0,2546;0,2760
7;2,3200;0,0275;0,3897;0,3424
8;2,3200;-0,6251;0,3686;0,3468
14;2,3200;0,6781;0,2718;0,2023
15;2,3200;-0,2393;0,1033;0,5242
21;2,4400;0,6974;-0,2120;0,3908
25;2,4400;0,3159;-0,9601;0,4757
28;2,4400;-0,5457;-0,5980;0,5323
20;2,4400;-0,2745;-0,3046;0,4173
29;2,4400;0,1339;-0,6647;0,5160
35;2,4400;-0,2606;-0,9290;0,5076
22;2,4400;0,2230;-0,2854;0,2582
17;2,4400;-0,7214;-0,1226;0,3570
7;2,4400;0,0596;0,3073;0,7371
8;2,4400;-0,6236;0,3283;0,3358
14;2,4400;0,6760;0,2520;0,1659
15;2,4400;-0,2364;0,0527;0,4217
21;2,5600;0,6705;-0,2465;0,3647
25;2,5600;0,2444;-0,9890;0,6423
28;2,5600;-0,5073;-0,6396;0,4718
20;2,5600;-0,2489;-0,3487;0,4249
29;2,5600;0,0886;-0,6745;0,3864
35;2,5600;-0,2052;-0,9701;0,5747
22;2,5600;0,2214;-0,3001;0,1237
17;2,5600;-0,6870;-0,1539;0,3880
7;2,5600;0,0852;0,2350;0,6395
8;2,5600;-0,6202;0,2760;0,4371
14;2,5600;0,6739;0,2394;0,1062
15;2,5600;-0,2311;0,0231;0,2512
21;2,6600;0,6470;-0,2744;0,3647
25;2,6600;0,1892;-1,0525;0,8425
28;2,6600;-0,4823;-0,6659;0,3622
20;2,6600;-0,2315;-0,3814;0,3708
29;2,6600;0,0705;-0,6918;0,2504
35;2,6600;-0,1675;-1,0298;0,7065
22;2,6600;0,2203;-0,3190;0,1890
17;2,6600;-0,6630;-0,1762;0,3277
7;2,6600;0,1066;0,1695;0,6889
8;2,6600;-0,6173;0,2409;0,3526
