time;agentId;exitId
0,7600;33;ExitZone
1,4600;29;ExitZone
1,6600;26;ExitZone
2,3800;20;ExitZone
2,8000;15;ExitZone
3,2600;1;ExitZone
3,8200;22;ExitZone
3,9400;36;ExitZone
4,1400;42;ExitZone
4,3600;8;ExitZone
4,6600;31;ExitZone
5,1400;17;ExitZone
5,1800;0;ExitZone
5,4400;41;ExitZone
5,5600;7;ExitZone
5,7200;50;ExitZone
5,9800;4;ExitZone
6,1800;61;ExitZone
6,6400;32;ExitZone
6,9600;2;ExitZone
7,1600;48;ExitZone
7,5400;28;ExitZone
8,0200;35;ExitZone
8,2000;66;ExitZone
8,5000;56;ExitZone
8,6200;60;ExitZone
8,7800;23;ExitZone
9,0400;30;ExitZone
9,1000;62;ExitZone
9,5000;13;ExitZone
9,9400;65;ExitZone
10,1400;39;ExitZone
10,4800;14;ExitZone
10,5000;59;ExitZone
10,7400;75;ExitZone
11,1800;10;ExitZone
11,7200;18;ExitZone
12,0600;76;ExitZone
12,3800;44;ExitZone
12,5600;21;ExitZone
12,8800;69;ExitZone
13,1200;19;ExitZone
13,3600;45;ExitZone
13,6400;53;ExitZone
13,8800;84;ExitZone
14,2400;9;ExitZone
14,5000;3;ExitZone
14,7000;81;ExitZone
14,9800;79;ExitZone
15,4000;34;ExitZone
15,7000;83;ExitZone
15,9800;5;ExitZone
16,2000;68;ExitZone
16,6400;46;ExitZone
16,8200;11;ExitZone
17,2200;58;ExitZone
17,5000;88;ExitZone
17,8000;74;ExitZone
18,1800;55;ExitZone
18,5600;72;ExitZone
18,8200;90;ExitZone
19,2600;77;ExitZone
19,6200;87;ExitZone
20,0600;49;ExitZone
20,3400;91;ExitZone
20,7800;86;ExitZone
21,5400;64;ExitZone
22,0600;85;ExitZone
22,9800;25;ExitZone
23,3400;67;ExitZone
24,0200;6;ExitZone
24,4200;89;ExitZone
24,8400;52;ExitZone
25,1200;78;ExitZone
25,9600;12;ExitZone
26,8800;73;ExitZone
27,5800;43;ExitZone
27,9600;80;ExitZone
28,3000;70;ExitZone
28,6400;71;ExitZone
29,1600;82;ExitZone
29,7800;16;ExitZone
30,3000;38;ExitZone
30,8600;54;ExitZone
32,2400;92;ExitZone
33,0200;37;ExitZone
33,6600;51;ExitZone
34,5800;47;ExitZone
35,4800;57;ExitZone
36,2800;63;ExitZone
38,1000;27;ExitZone
39,4200;40;ExitZone
40,7800;24;ExitZone
