time;evacuated_count
5,360;1
6,820;2
7,880;3
8,660;4
9,160;5
9,660;6
10,420;7
11,300;8
12,300;9
12,460;10
12,960;11
13,560;12
14,480;13
14,680;14
15,120;15
15,380;16
15,840;17
16,080;18
16,320;19
16,920;20
17,120;21
18,020;22
18,280;23
19,540;24
19,940;25
20,700;26
21,260;27
21,740;28
22,340;29
23,000;30
23,920;31
24,400;32
24,860;33
25,440;34
25,800;35
26,420;36
27,400;37
28,000;38
28,200;39
28,820;40
28,940;41
29,400;42
29,920;43
30,380;44
30,620;45
31,080;46
31,340;47
31,980;48
32,380;49
33,300;50
35,560;51
36,380;52
37,180;53
37,600;54
39,680;55
41,480;56
42,420;57
43,460;58
46,680;59
