time;evacuated_count
0,880;1
1,180;2
1,660;3
1,840;4
2,360;5
2,580;6
2,940;7
3,420;8
3,720;9
4,100;10
4,320;11
4,680;12
5,640;13
6,220;14
6,540;15
7,040;16
7,300;17
7,620;18
8,020;19
8,500;20
8,540;21
8,980;22
9,300;23
9,600;24
9,880;25
10,280;26
10,660;27
11,040;28
11,300;29
11,600;30
12,320;31
12,740;32
13,420;33
13,780;34
14,540;35
15,020;36
15,640;37
15,740;38
16,300;39
16,880;40
16,920;41
17,560;42
17,980;43
18,700;44
19,360;45
19,740;46
20,100;47
20,860;48
21,220;49
21,520;50
21,680;51
22,140;52
22,620;53
23,600;54
24,120;55
24,520;56
24,760;57
25,200;58
25,620;59
25,720;60
26,180;61
26,640;62
27,060;63
27,420;64
28,060;65
28,600;66
28,780;67
29,080;68
29,580;69
30,040;70
30,560;71
30,780;72
31,180;73
31,520;74
31,760;75
32,140;76
32,600;77
33,040;78
33,360;79
33,600;80
34,260;81
34,760;82
35,120;83
35,700;84
36,180;85
36,680;86
37,200;87
37,720;88
38,180;89
38,620;90
39,140;91
39,540;92
40,100;93
