time;agentId;headwayDistance;headwayVelocity
0,2600;26;0,3626;0,0000
0,2600;29;0,3829;0,1640
0,2600;31;0,4051;0,0269
0,2600;33;0,4004;0,0398
0,2600;34;0,3829;0,0398
0,2600;36;0,4823;0,3161
0,5200;26;0,3766;0,0000
0,5200;29;0,4269;0,0000
0,5200;31;0,4644;0,0798
0,5200;33;0,4273;0,5357
0,5200;34;0,4273;0,6541
0,5200;36;0,4376;0,6541
0,7800;26;0,3864;0,0000
0,7800;29;0,4621;0,0000
0,7800;31;0,4748;0,0000
0,7800;33;0,4045;0,5559
0,7800;34;0,4045;0,9066
0,7800;36;0,4173;0,9066
1,0400;26;0,4426;0,0000
1,0400;20;0,3595;0,0000
1,0400;29;0,5075;0,0000
1,0400;31;0,4153;0,0000
1,0400;32;0,4153;0,5820
1,0400;33;0,4288;0,6151
1,0400;34;0,4288;1,1763
1,3000;26;0,4225;0,4647
1,3000;20;0,3640;0,0000
1,3000;29;0,5106;0,0000
1,3000;31;0,3973;0,8074
1,3000;32;0,3973;1,1470
1,3000;34;0,5239;0,7643
1,3000;22;0,4182;0,0000
1,5600;26;0,4124;0,3490
1,5600;20;0,3845;0,0000
1,5600;29;0,5069;0,0000
1,5600;31;0,3581;0,9917
1,5600;32;0,3815;1,2545
1,5600;34;0,3581;1,2545
1,5600;22;0,4600;0,5152
1,8200;21;0,4230;0,0000
1,8200;26;0,4121;0,3971
1,8200;28;0,3660;0,0000
1,8200;20;0,4115;0,0000
1,8200;29;0,5315;0,0000
1,8200;31;0,4569;0,0925
1,8200;32;0,4569;0,8718
1,8200;22;0,4624;0,6119
2,0800;21;0,4046;0,9508
2,0800;26;0,4029;0,6041
2,0800;28;0,3600;0,0000
2,0800;20;0,3875;0,3239
2,0800;29;0,4957;0,9508
2,0800;32;0,4029;0,8148
2,0800;22;0,4046;0,4158
2,0800;14;0,4067;0,0000
2,0800;15;0,4538;0,0000
2,3400;21;0,4148;0,5161
2,3400;25;0,4148;0,4094
2,3400;26;0,3612;0,8678
2,3400;28;0,3482;0,3192
2,3400;20;0,3482;0,2510
2,3400;29;0,3730;0,9577
2,3400;32;0,3730;1,3348
2,3400;22;0,3612;0,4256
2,3400;8;0,4632;0,0000
2,3400;14;0,4063;0,0000
2,3400;15;0,4161;0,3192
2,6000;21;0,3940;0,5431
2,6000;25;0,3709;0,5640
2,6000;26;0,3575;0,5640
2,6000;28;0,3327;0,2632
2,6000;20;0,3327;0,2172
2,6000;35;0,3601;0,2172
2,6000;22;0,3575;0,6093
2,6000;7;0,3893;0,5442
2,6000;8;0,3760;0,0000
2,6000;14;0,3956;0,3886
2,6000;15;0,3768;0,2632
2,8600;21;0,3752;0,3749
2,8600;25;0,3616;0,3749
2,8600;26;0,3710;0,3749
2,8600;28;0,3303;0,2643
2,8600;20;0,3303;0,2293
2,8600;35;0,3632;0,2293
2,8600;22;0,3616;0,3373
2,8600;4;0,4260;0,0000
2,8600;7;0,3931;0,4758
2,8600;8;0,3572;0,0000
2,8600;14;0,4058;0,4701
2,8600;15;0,3499;0,2643
3,1200;21;0,3782;0,2743
3,1200;25;0,3621;0,4514
3,1200;28;0,3434;0,2519
3,1200;20;0,3434;0,4793
3,1200;35;0,3784;0,4793
3,1200;22;0,3621;0,2061
3,1200;4;0,3612;0,0000
3,1200;7;0,3953;0,0000
3,1200;8;0,3701;0,0000
3,1200;14;0,3782;0,1934
3,1200;15;0,3522;0,2519
3,3800;21;0,3643;0,5385
3,3800;25;0,3723;0,9283
3,3800;28;0,3316;0,3290
3,3800;20;0,3316;0,4419
3,3800;35;0,3621;0,4419
3,3800;30;0,3646;0,0000
3,3800;22;0,3657;0,3775
3,3800;1;0,3785;0,3119
3,3800;4;0,3318;0,0000
3,3800;7;0,3785;0,3335
3,3800;8;0,3848;0,0000
3,3800;14;0,3700;0,2720
3,3800;15;0,3485;0,3290
3,6400;21;0,3563;0,3872
3,6400;25;0,3563;0,1608
3,6400;28;0,3540;0,3225
3,6400;20;0,3468;0,1399
3,6400;35;0,3970;0,1908
3,6400;30;0,3540;0,1908
3,6400;17;0,3642;0,3225
3,6400;1;0,3851;0,3416
3,6400;4;0,3311;0,0000
3,6400;7;0,3851;0,1387
3,6400;8;0,3727;0,0000
3,6400;14;0,3650;0,0808
