time;agentId;exitId
0,8400;36;ExitZone
1,1400;33;ExitZone
1,5800;32;ExitZone
1,8600;34;ExitZone
2,3000;31;ExitZone
2,6400;28;ExitZone
3,0200;29;ExitZone
3,2200;26;ExitZone
3,7400;22;ExitZone
4,2000;35;ExitZone
4,4800;25;ExitZone
4,8800;20;ExitZone
5,1200;27;ExitZone
5,4800;23;ExitZone
5,8000;15;ExitZone
6,0600;8;ExitZone
6,6800;19;ExitZone
7,0000;37;ExitZone
7,5200;7;ExitZone
7,9400;14;ExitZone
8,1800;17;ExitZone
8,8600;1;ExitZone
9,4400;41;ExitZone
9,8400;16;ExitZone
10,2200;0;ExitZone
10,6200;21;ExitZone
10,9800;30;ExitZone
11,3400;50;ExitZone
11,7200;2;ExitZone
12,1200;10;ExitZone
12,5800;40;ExitZone
12,8400;4;ExitZone
13,2000;42;ExitZone
13,5600;3;ExitZone
13,6000;56;ExitZone
14,1400;62;ExitZone
14,5600;13;ExitZone
14,7800;11;ExitZone
15,1800;61;ExitZone
15,6400;38;ExitZone
15,7800;48;ExitZone
16,2000;59;ExitZone
16,6000;66;ExitZone
17,2200;45;ExitZone
17,5800;24;ExitZone
18,0800;83;ExitZone
18,2800;79;ExitZone
18,7200;58;ExitZone
19,4000;69;ExitZone
19,9000;18;ExitZone
20,0800;53;ExitZone
20,9400;86;ExitZone
21,4400;44;ExitZone
21,8400;73;ExitZone
22,3600;9;ExitZone
22,4600;84;ExitZone
22,9800;81;ExitZone
23,5200;43;ExitZone
23,6600;46;ExitZone
24,0800;88;ExitZone
24,3600;90;ExitZone
24,6400;65;ExitZone
24,9400;78;ExitZone
25,3200;89;ExitZone
25,6400;39;ExitZone
25,8200;87;ExitZone
26,1000;63;ExitZone
26,3400;57;ExitZone
26,6800;5;ExitZone
26,9600;49;ExitZone
27,2400;64;ExitZone
27,5000;76;ExitZone
28,0000;47;ExitZone
28,5200;71;ExitZone
28,8600;80;ExitZone
29,2200;67;ExitZone
29,5200;74;ExitZone
30,0000;54;ExitZone
30,5000;52;ExitZone
30,9800;51;ExitZone
31,3800;72;ExitZone
32,0000;75;ExitZone
32,5600;68;ExitZone
33,1200;6;ExitZone
33,6000;70;ExitZone
34,7200;12;ExitZone
35,4200;77;ExitZone
35,9000;60;ExitZone
36,2000;82;ExitZone
36,8200;85;ExitZone
37,3000;92;ExitZone
37,7000;55;ExitZone
38,4400;91;ExitZone
